V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Highest qualification_codelist,Highest qualification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
29.80071042,29.56181727,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,16-24,,Male
24.7505695,5.578996049,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence without injury,,16+,,Male
14.94335068,2.220049232,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence without injury,,16+,,Male
14.25108329,4.313839146,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence without injury,,16+,,Male
23.42407137,5.039191877,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence without injury,,16+,,Male
25.19502986,9.081813738,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,16+,,Male
22.74302872,7.690791453,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence without injury,,25-34,,Male
20.17826209,5.526186139,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence without injury,,25-34,,Male
40.44714259,26.38233397,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence without injury,,25-34,,Male
15.07884034,9.462661443,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence without injury,,25-34,,Male
11.95035009,11.91373442,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,25-34,,Male
24.19195025,12.52683242,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence without injury,,35-44,,Male
9.236083404,2.626760704,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence without injury,,35-44,,Male
13.33277389,7.735414054,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence without injury,,35-44,,Male
42.08402864,17.99889788,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence without injury,,35-44,,Male
34.09404104,34.04414493,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,35-44,,Male
12.96377505,6.26041864,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence without injury,,45-54,,Male
28.39935049,8.096784455,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence without injury,,45-54,,Male
0,0,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence without injury,,45-54,,Male
19.62797495,9.576989027,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence without injury,,45-54,,Male
80.78989987,33.74575709,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,45-54,,Male
6.993238139,5.679388695,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence without injury,,55-64,,Male
6.633367184,2.378208379,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence without injury,,55-64,,Male
17.34908322,14.62304694,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence without injury,,55-64,,Male
21.5095605,15.12398891,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence without injury,,55-64,,Male
0,0,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,55-64,,Male
16.8951658,9.896833764,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence without injury,,65-74,,Male
1.232371469,0.877623333,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence without injury,,65-74,,Male
9.055386993,4.267831047,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence without injury,,65-74,,Male
4.746702419,4.742154895,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence without injury,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,65-74,,Male
2.187515329,2.170576032,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence without injury,,75+,,Male
2.50014754,1.771472755,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence without injury,,75+,,Male
0,0,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence without injury,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence without injury,,75+,,Male
20.33947003,14.79015536,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence without injury,,75+,,Male
78.63903546,17.85073685,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,16-24,,All adults
42.66566342,12.02494584,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,16-24,,All adults
54.42674345,20.94358046,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,16-24,,All adults
68.2557077,13.49714933,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,16-24,,All adults
34.23990366,28.4203438,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,16-24,,All adults
38.48521162,5.078942059,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,16+,,All adults
24.1121648,2.328290258,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,16+,,All adults
16.97994375,2.843740722,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,16+,,All adults
31.04833868,3.74637721,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,16+,,All adults
28.48060576,6.781301592,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,16+,,All adults
42.9661507,8.316466392,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,25-34,,All adults
26.57038313,5.059338204,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,25-34,,All adults
51.20273187,17.27399117,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,25-34,,All adults
30.03039802,9.858181449,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,25-34,,All adults
21.86750167,11.42093485,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,25-34,,All adults
30.14913609,9.133703084,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,35-44,,All adults
16.93190008,3.095344076,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,35-44,,All adults
27.0471443,7.524915923,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,35-44,,All adults
38.88968169,10.32152668,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,35-44,,All adults
48.45874551,28.77347689,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,35-44,,All adults
30.56669002,8.999315794,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,45-54,,All adults
44.0249612,7.806759655,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,45-54,,All adults
22.05418944,10.0089692,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,45-54,,All adults
22.09919733,5.721207444,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,45-54,,All adults
69.7471595,22.77461085,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,45-54,,All adults
12.29205261,4.690709205,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,55-64,,All adults
14.08812524,3.544577768,2160,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,55-64,,All adults
11.97029369,6.838828883,1122,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,55-64,,All adults
16.75013074,6.910646046,1150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,55-64,,All adults
18.22102746,12.35151153,212,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,55-64,,All adults
13.38132731,6.724142943,852,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,65-74,,All adults
5.060038278,1.903748841,1700,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,65-74,,All adults
7.399199077,2.657737555,1897,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,65-74,,All adults
5.657390141,3.552492701,821,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,65-74,,All adults
0,0,300,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,65-74,,All adults
2.904814332,2.038672585,493,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,75+,,All adults
1.332445715,0.944636722,955,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,75+,,All adults
0.613711103,0.433856032,2147,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,75+,,All adults
0,0,375,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,75+,,All adults
12.20756188,7.214329538,277,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,75+,,All adults
37.47832608,16.22358111,431,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,16-24,,Female
31.53381726,15.90300388,387,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,16-24,,Female
14.38299384,11.61868124,104,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,16-24,,Female
49.457779,12.48656121,393,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,16-24,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,16-24,,Female
27.1494236,5.995814442,2629,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,16+,,Female
23.07848042,3.278999118,7495,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,16+,,Female
10.80091018,2.635516954,4190,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,16+,,Female
21.28656132,3.487770295,3825,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,16+,,Female
15.54085914,5.992185658,775,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,16+,,Female
42.46783601,12.48504256,486,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,25-34,,Female
20.05867443,4.73449177,1577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,25-34,,Female
36.90262785,16.40541321,300,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,25-34,,Female
34.2013,15.54179904,543,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,25-34,,Female
29.83649221,18.14426048,129,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,25-34,,Female
19.41824812,6.85323729,436,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,35-44,,Female
16.12503342,4.297416714,1770,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,35-44,,Female
28.28093876,11.56727726,285,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,35-44,,Female
18.8573026,7.843532981,529,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,35-44,,Female
25.65162918,25.65187021,97,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,35-44,,Female
26.77022003,15.52005054,473,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,45-54,,Female
47.8404645,12.41405393,1438,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,45-54,,Female
26.58059657,18.09104546,382,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,45-54,,Female
14.39477595,4.836636161,868,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,45-54,,Female
13.75421237,13.69280136,98,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,45-54,,Female
19.38095838,8.173314069,387,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,55-64,,Female
17.79024365,6.522927096,1077,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,55-64,,Female
6.426246623,3.262652301,626,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,55-64,,Female
12.96594407,6.21741804,736,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,55-64,,Female
30.71640075,24.12051056,103,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,55-64,,Female
0,0,278,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,65-74,,Female
7.794792833,3.762791244,801,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,65-74,,Female
4.780243594,3.339621692,1112,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,65-74,,Female
3.630955301,2.110520117,531,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,65-74,,Female
0,0,149,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,65-74,,Female
0,0,138,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,75+,,Female
0,0,445,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,75+,,Female
0.936588704,0.662438085,1381,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,75+,,Female
0,0,225,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,75+,,Female
6.430813606,6.414597837,160,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,75+,,Female
118.6993189,31.33641429,401,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,16-24,,Male
54.2484365,18.15468321,318,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,16-24,,Male
77.85393917,32.33820545,140,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,16-24,,Male
86.60144932,23.73699407,333,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,16-24,,Male
73.34947393,60.72924729,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,16-24,,Male
47.00893757,7.659875438,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,16+,,Male
25.15310519,3.329951801,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,16+,,Male
24.69233669,5.444626815,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,16+,,Male
43.67562686,7.257781954,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,16+,,Male
41.8436842,12.30527359,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,16+,,Male
43.37078875,11.18417535,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,25-34,,Male
33.43483504,9.162926076,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,25-34,,Male
63.12453468,28.57086431,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,25-34,,Male
25.24138006,11.3819881,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,25-34,,Male
11.95035009,11.91373442,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,25-34,,Male
38.4153448,14.63106316,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,35-44,,Male
17.84424912,4.475394985,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,35-44,,Male
25.86664807,9.944426413,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,35-44,,Male
60.70680037,19.73174401,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,35-44,,Male
63.90367702,45.02934963,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,35-44,,Male
33.63204487,10.06478904,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,45-54,,Male
40.19838037,9.629162931,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,45-54,,Male
17.67164097,8.914354699,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,45-54,,Male
32.33434647,11.71879796,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,45-54,,Male
124.4314574,41.99634449,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,45-54,,Male
7.858297248,5.744444508,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,55-64,,Male
10.69250841,3.225166077,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,55-64,,Male
18.77066966,14.6803681,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,55-64,,Male
23.20645501,15.40907782,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,55-64,,Male
5.868123258,5.844384642,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,55-64,,Male
20.1781495,10.16220343,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,65-74,,Male
2.757067391,1.504850085,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,65-74,,Male
11.27271173,4.461329054,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,65-74,,Male
9.493404839,9.484309789,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,65-74,,Male
4.233227289,2.970338082,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,All violence,,75+,,Male
2.50014754,1.771472755,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,All violence,,75+,,Male
0,0,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,All violence,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,All violence,,75+,,Male
20.33947003,14.79015536,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,All violence,,75+,,Male
41.58220982,13.40522448,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,16-24,,All adults
23.65540107,8.825256689,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,16-24,,All adults
29.38772303,17.51996661,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,16-24,,All adults
46.04549876,10.28570857,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,16-24,,All adults
20.32878202,15.25939705,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,16-24,,All adults
19.76102716,3.84659365,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,16+,,All adults
10.24665824,1.571483951,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,16+,,All adults
7.793350552,1.910805736,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,16+,,All adults
16.23985076,2.441052104,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,16+,,All adults
12.40796142,4.191891549,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,16+,,All adults
23.65896069,6.736219549,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,25-34,,All adults
10.7473884,3.838777077,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,25-34,,All adults
24.7529844,8.157878742,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,25-34,,All adults
14.101157,5.511720378,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,25-34,,All adults
9.896283011,7.729548342,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,25-34,,All adults
9.887536892,4.491981097,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,35-44,,All adults
7.894405807,2.304694493,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,35-44,,All adults
11.20602085,5.003253974,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,35-44,,All adults
13.28830206,4.357791169,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,35-44,,All adults
28.13076821,20.47693422,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,35-44,,All adults
22.26701245,8.253070624,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,45-54,,All adults
16.94986848,4.982670814,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,45-54,,All adults
18.02419141,9.388370095,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,45-54,,All adults
8.62975438,3.467673442,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,45-54,,All adults
28.87457913,12.3829221,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,45-54,,All adults
3.694081005,2.343579893,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,55-64,,All adults
5.079831234,1.862916481,2160,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,55-64,,All adults
1.17926278,0.832226273,1122,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,55-64,,All adults
8.801680448,3.964045528,1150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,55-64,,All adults
2.950884246,2.938010887,212,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,55-64,,All adults
2.177141146,1.540662288,852,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,65-74,,All adults
2.083385204,1.022859764,1700,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,65-74,,All adults
1.259372642,0.643562105,1897,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,65-74,,All adults
1.640761783,1.639329075,821,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,65-74,,All adults
0,0,300,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,65-74,,All adults
1.403754869,1.403699447,493,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,955,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,2147,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,375,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,277,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,75+,,All adults
22.16525756,14.96876884,431,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,16-24,,Female
17.04692675,8.735048249,387,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,16-24,,Female
14.38299384,11.61868124,104,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,16-24,,Female
36.75135844,10.82464552,393,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,16-24,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,16-24,,Female
16.43978862,5.54821853,2629,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,16+,,Female
10.28330473,2.076311739,7495,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,16+,,Female
5.671897367,2.16847185,4190,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,16+,,Female
13.13852228,2.583025041,3825,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,16+,,Female
8.301610313,4.509516261,775,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,16+,,Female
27.39190627,11.24366463,486,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,25-34,,Female
8.367143173,3.105249226,1577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,25-34,,Female
27.24264024,13.68652756,300,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,25-34,,Female
17.53141905,8.675277205,543,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,25-34,,Female
17.84850448,13.87348239,129,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,25-34,,Female
4.258886025,3.103023796,436,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,35-44,,Female
7.263168141,3.038406918,1770,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,35-44,,Female
9.818216259,8.028042949,285,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,35-44,,Female
8.390216289,4.110594381,529,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,35-44,,Female
25.65162918,25.65187021,97,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Violence with injury,,35-44,,Female
24.24706981,15.32066137,473,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Violence with injury,,45-54,,Female
22.08579595,8.598972738,1438,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Violence with injury,,45-54,,Female
18.38831443,16.70250937,382,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Violence with injury,,45-54,,Female
5.561115538,3.349513579,868,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Violence with injury,,45-54,,Female
