V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
2.720999796,2.721919249,395,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,55-64,,Female
0,0,330,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,55-64,,Female
26.00430975,19.90355294,267,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,55-64,,Female
0,0,250,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,55-64,,Female
0,0,268,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,55-64,,Female
2.681720626,2.681546086,289,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,65-74,,Female
0,0,346,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,65-74,,Female
0.260714338,0.260719011,2620,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,65-74,,Female
0,0,203,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,65-74,,Female
0,0,183,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,65-74,,Female
0,0,375,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,65-74,,Female
0,0,352,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,65-74,,Female
0,0,339,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,65-74,,Female
0,0,264,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,65-74,,Female
0,0,273,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,65-74,,Female
0,0,260,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,65-74,,Female
0,0,186,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,75+,,Female
0,0,276,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,75+,,Female
0,0,2140,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,75+,,Female
0,0,191,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,75+,,Female
0,0,170,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,75+,,Female
0,0,281,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,75+,,Female
0,0,296,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,75+,,Female
0,0,270,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,75+,,Female
0,0,216,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,75+,,Female
0,0,223,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,75+,,Female
0,0,247,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,75+,,Female
4.569687988,4.594726464,131,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,16-24,,Male
35.34452163,20.31146702,121,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,16-24,,Male
21.08778926,7.561102728,1151,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,16-24,,Male
0,0,151,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,16-24,,Male
21.09988929,20.9642395,73,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,16-24,,Male
35.51377381,29.09596745,134,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,16-24,,Male
12.53274278,9.396105517,167,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,16-24,,Male
8.491154782,6.019373779,105,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,16-24,,Male
65.07762864,38.02862389,74,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,16-24,,Male
56.95383894,44.27962469,147,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,16-24,,Male
13.76936864,10.81601838,122,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,16-24,,Male
3.072939086,1.424031326,1458,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,16+,,Male
9.971088418,3.471187453,1841,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,16+,,Male
6.802624056,1.347347623,15255,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,16+,,Male
3.116781145,1.804429842,1987,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,16+,,Male
6.416109236,3.68278958,915,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,16+,,Male
10.08408561,4.558790784,2018,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,16+,,Male
5.196989637,1.88232146,2246,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,16+,,Male
2.628692656,1.083099604,1777,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,16+,,Male
14.46822418,5.668233005,1182,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,16+,,Male
17.91792568,9.501907821,1538,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,16+,,Male
2.941233787,1.761013531,1475,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,16+,,Male
5.623449783,5.616925513,202,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,25-34,,Male
4.110703068,4.106546942,253,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,25-34,,Male
8.008184548,3.964868747,2118,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,25-34,,Male
0,0,377,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,25-34,,Male
12.39650948,12.34002951,116,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,25-34,,Male
14.40085657,12.36975468,269,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,25-34,,Male
3.28848752,2.351667199,314,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,25-34,,Male
1.707674959,1.722214196,199,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,25-34,,Male
5.314178578,5.329813522,147,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,25-34,,Male
38.46476671,34.1259577,225,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,25-34,,Male
2.493863097,2.508546712,163,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,25-34,,Male
3.760968876,3.738289631,222,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,35-44,,Male
10.74711,6.229385561,335,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,35-44,,Male
7.589425712,2.518049191,2524,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,35-44,,Male
13.3068914,8.83702408,427,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,35-44,,Male
3.227899612,3.271654088,135,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,35-44,,Male
9.376884349,9.417540381,308,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,35-44,,Male
10.7992184,6.141928105,386,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,35-44,,Male
0,0,269,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,35-44,,Male
13.39220072,7.417980028,164,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,35-44,,Male
2.263142892,2.268722059,227,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,35-44,,Male
0,0,215,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,35-44,,Male
4.54348006,3.214682215,277,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,45-54,,Male
15.62713545,9.777594596,313,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,45-54,,Male
5.579474001,1.589209654,2734,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,45-54,,Male
1.456193006,1.4571849,348,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,45-54,,Male
6.865551939,6.820473616,160,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,45-54,,Male
4.823646396,3.505219847,392,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,45-54,,Male
6.320516792,4.534263364,394,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,45-54,,Male
7.382885625,4.099976481,325,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,45-54,,Male
22.68175702,17.03942125,198,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,45-54,,Male
5.038353303,5.008675141,262,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,45-54,,Male
0,0,263,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,45-54,,Male
0,0,220,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,55-64,,Male
1.832433092,1.825643587,291,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,55-64,,Male
0.903261158,0.454515864,2504,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,55-64,,Male
0,0,307,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,55-64,,Male
0,0,142,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,55-64,,Male
3.493508209,2.45853522,363,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,55-64,,Male
0,0,362,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,55-64,,Male
0,0,303,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,55-64,,Male
0,0,216,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,55-64,,Male
1.952615891,1.955498126,239,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,55-64,,Male
0,0,277,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,55-64,,Male
0,0,241,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,65-74,,Male
0,0,319,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,65-74,,Male
0.614498535,0.448551644,2488,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,65-74,,Male
0,0,217,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,65-74,,Male
0,0,183,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,65-74,,Male
1.76313086,1.758153371,329,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,65-74,,Male
0,0,332,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,65-74,,Male
0,0,345,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,65-74,,Male
0,0,220,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,65-74,,Male
0,0,251,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,65-74,,Male
3.552665691,3.548946727,271,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,65-74,,Male
0,0,165,Quarter,2017 Q1,E12000004,,,Incidence rate,,Wounding,,75+,,Male
0,0,209,Quarter,2017 Q1,E12000006,,,Incidence rate,,Wounding,,75+,,Male
0.400143825,0.40014487,1736,Quarter,2017 Q1,E92000001,,,Incidence rate,,Wounding,,75+,,Male
3.612376765,3.613842596,160,Quarter,2017 Q1,E12000007,,,Incidence rate,,Wounding,,75+,,Male
0,0,106,Quarter,2017 Q1,E12000001,,,Incidence rate,,Wounding,,75+,,Male
0,0,223,Quarter,2017 Q1,E12000002,,,Incidence rate,,Wounding,,75+,,Male
0,0,291,Quarter,2017 Q1,E12000008,,,Incidence rate,,Wounding,,75+,,Male
0,0,231,Quarter,2017 Q1,E12000009,,,Incidence rate,,Wounding,,75+,,Male
0,0,163,Quarter,2017 Q1,W92000004,,,Incidence rate,,Wounding,,75+,,Male
0,0,187,Quarter,2017 Q1,E12000005,,,Incidence rate,,Wounding,,75+,,Male
0,0,164,Quarter,2017 Q1,E12000003,,,Incidence rate,,Wounding,,75+,,Male
0.349600708,0.105754081,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.336261474,0.102105715,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.485550435,0.04370612,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.633285024,0.152445002,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.502104063,0.164283529,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.375696329,0.095026557,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.598239286,0.123273725,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.182142921,0.073457971,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.49728229,0.169605168,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.658542569,0.1536618,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
0.636371434,0.151548507,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Domestic burglary with entry and no loss,, ,, 
1.087933828,0.179866451,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.927191827,0.15221991,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.913064268,0.053727702999999995,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.915853893,0.142827651,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.767979862,0.176901428,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.879958792,0.14976358,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.819748645,0.133408067,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.655866799,0.136358961,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.984715874,0.182327128,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
0.969095429,0.182579833,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
1.232282847,0.202235303,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Domestic burglary with entry and loss,, ,, 
1.029641027,0.18133678600000003,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.519673927,0.110252319,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.758720903,0.050381034000000005,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.9906305129999999,0.15742505,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.6508881870000001,0.17928678,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.7319004309999999,0.14344833,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.563793874,0.107413259,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.523923771,0.131756393,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.686550762,0.152822125,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.9704362879999999,0.177614203,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Attempted domestic burglary,, ,, 
0.875712915,0.175687691,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Attempted domestic burglary,, ,, 
1.437534536,0.21043549,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.227491907,0.177616054,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.3767352119999998,0.06826444,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.506093916,0.20508306899999998,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.270083925,0.240373278,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.25565512,0.179934113,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.4179879309999999,0.18033935899999998,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Domestic burglary with entry,, ,, 
0.802668301,0.149613953,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.481998164,0.225006491,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.575228541,0.225950078,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Domestic burglary with entry,, ,, 
1.843941447,0.252385274,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Domestic burglary with entry,, ,, 
2.435607109,0.264905671,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Domestic burglary,, ,, 
1.71735855,0.205881266,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Domestic burglary,, ,, 
2.101272661,0.08328632,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Domestic burglary,, ,, 
2.424576173,0.249997353,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Domestic burglary,, ,, 
1.88369775,0.285382132,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Domestic burglary,, ,, 
1.9671671169999998,0.22665087899999997,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Domestic burglary,, ,, 
1.9817818059999999,0.20439477,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Domestic burglary,, ,, 
1.288144383,0.19582318699999998,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Domestic burglary,, ,, 
2.168548926,0.271869878,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Domestic burglary,, ,, 
2.526504397,0.291620623,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Domestic burglary,, ,, 
2.652198829,0.309486766,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Domestic burglary,, ,, 
6.19275704,0.39442490700000005,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,All vehicle crime,, ,, 
5.219977409,0.41471087799999995,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,All vehicle crime,, ,, 
5.12313511,0.133041129,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,All vehicle crime,, ,, 
5.21034058,0.342184616,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,All vehicle crime,, ,, 
4.04478441,0.50773265,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,All vehicle crime,, ,, 
4.825661023,0.35760605799999995,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,All vehicle crime,, ,, 
5.8517780660000005,0.351574801,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,All vehicle crime,, ,, 
4.182345185,0.417358295,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,All vehicle crime,, ,, 
5.093928179,0.49492906200000003,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,All vehicle crime,, ,, 
5.503263232999999,0.43755859799999997,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,All vehicle crime,, ,, 
4.348469613,0.399398615,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,All vehicle crime,, ,, 
7.507494836,0.484462968,2724,Quarter,2017 Q1,E12000004,,,Prevalence rate,,All vehicle crime,, ,, 
6.150031015,0.485437377,3501,Quarter,2017 Q1,E12000006,,,Prevalence rate,,All vehicle crime,, ,, 
6.619856686,0.17074818,26055,Quarter,2017 Q1,E92000001,,,Prevalence rate,,All vehicle crime,, ,, 
8.830090356,0.571556367,2525,Quarter,2017 Q1,E12000007,,,Prevalence rate,,All vehicle crime,, ,, 
5.8322558760000005,0.712353,1492,Quarter,2017 Q1,E12000001,,,Prevalence rate,,All vehicle crime,, ,, 
6.310559512,0.46678653299999995,3370,Quarter,2017 Q1,E12000002,,,Prevalence rate,,All vehicle crime,, ,, 
6.9249163320000005,0.40634533799999994,4004,Quarter,2017 Q1,E12000008,,,Prevalence rate,,All vehicle crime,, ,, 
4.880233304,0.49035601799999995,3288,Quarter,2017 Q1,E12000009,,,Prevalence rate,,All vehicle crime,, ,, 
6.474427612,0.623104374,2161,Quarter,2017 Q1,W92000004,,,Prevalence rate,,All vehicle crime,, ,, 
6.930452358999999,0.552261505,2605,Quarter,2017 Q1,E12000005,,,Prevalence rate,,All vehicle crime,, ,, 
5.72550964,0.525365106,2546,Quarter,2017 Q1,E12000003,,,Prevalence rate,,All vehicle crime,, ,, 
3.030575394,0.320891186,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.667774206,0.265622016,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.7830875839999996,0.096700285,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.394548576,0.277058652,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,All vehicle-related thefts,, ,, 
1.761794899,0.29591597399999997,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.488747846,0.244554475,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.9722405530000002,0.24900072,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.275956515,0.321484261,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.784511049,0.407030051,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.15204663,0.314609045,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.548145882,0.299212343,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.673974124,0.392379595,2724,Quarter,2017 Q1,E12000004,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.1430967639999996,0.311138817,3501,Quarter,2017 Q1,E12000006,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.600063412,0.124794713,26055,Quarter,2017 Q1,E92000001,,,Prevalence rate,,All vehicle-related thefts,, ,, 
5.737347599,0.46512522700000003,2525,Quarter,2017 Q1,E12000007,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.54036745,0.414941794,1492,Quarter,2017 Q1,E12000001,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.254557524,0.31990249800000004,3370,Quarter,2017 Q1,E12000002,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.5345478010000004,0.293494182,4004,Quarter,2017 Q1,E12000008,,,Prevalence rate,,All vehicle-related thefts,, ,, 
2.655734592,0.37803546,3288,Quarter,2017 Q1,E12000009,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.539138085,0.516032069,2161,Quarter,2017 Q1,W92000004,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.999744197,0.399131822,2605,Quarter,2017 Q1,E12000005,,,Prevalence rate,,All vehicle-related thefts,, ,, 
3.3550731889999996,0.392564914,2546,Quarter,2017 Q1,E12000003,,,Prevalence rate,,All vehicle-related thefts,, ,, 
0.600983415,0.140273906,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.572513807,0.138139439,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.5428213679999999,0.04417621,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.691024182,0.12619867,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.18723941,0.10147728,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.309704128,0.082102646,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.5196241770000001,0.098037698,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.48478925700000003,0.181705925,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.397871601,0.13479296300000002,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.766866301,0.156990292,3224,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.61160363,0.144033326,3263,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.728573696,0.17048270699999998,2724,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.6745197140000001,0.162785963,3501,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.703167332,0.057222984000000005,26055,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
1.176985044,0.214273989,2525,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.26998426600000003,0.14639734699999998,1492,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.40500282200000004,0.107062714,3370,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.6179299629999999,0.116469675,4004,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.565683743,0.212735288,3288,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.505698312,0.171314347,2161,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.973103953,0.198443321,2605,Quarter,2017 Q1,E12000005,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.80528158,0.189639881,2546,Quarter,2017 Q1,E12000003,,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
1.37818541,0.21492668199999998,3225,Quarter,2017 Q1,E12000004,,,Prevalence rate,,Bicycle theft,, ,, 
1.469054162,0.210998359,4084,Quarter,2017 Q1,E12000006,,,Prevalence rate,,Bicycle theft,, ,, 
1.0900823020000001,0.062518924,32660,Quarter,2017 Q1,E92000001,,,Prevalence rate,,Bicycle theft,, ,, 
1.163402974,0.169433542,4119,Quarter,2017 Q1,E12000007,,,Prevalence rate,,Bicycle theft,, ,, 
0.5452341070000001,0.177176727,2057,Quarter,2017 Q1,E12000001,,,Prevalence rate,,Bicycle theft,, ,, 
0.7980011690000001,0.155132963,4256,Quarter,2017 Q1,E12000002,,,Prevalence rate,,Bicycle theft,, ,, 
1.432400753,0.184952691,4667,Quarter,2017 Q1,E12000008,,,Prevalence rate,,Bicycle theft,, ,, 
0.967581902,0.179514607,3765,Quarter,2017 Q1,E12000009,,,Prevalence rate,,Bicycle theft,, ,, 
0.9165056159999999,0.21676873100000002,2674,Quarter,2017 Q1,W92000004,,,Prevalence rate,,Bicycle theft,, ,, 
