V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Marital status_codelist,Marital status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0,0,140,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,All adults
0,0,452,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,All adults
0.051479107,0.051508476,957,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,All adults
0,0,54,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0.422428633,0.421559039,315,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0,0,1692,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0,0,1638,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0.087288645,0.062093213,2554,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0,0,46,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0.473163261,0.472192599,221,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0,0,1972,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0.338051508,0.335918837,230,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
0.611745177,0.432599487,275,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
1.783633439,1.776359754,45,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
0.678795888,0.326771767,1088,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
0.681014185,0.327835823,1082,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
0.294071315,0.12249504,1928,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.331539749,0.186934186,2012,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.163997958,0.050874902,9756,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.131943601,0.05435117,7828,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.438284203,0.106425701,9163,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.759135726,0.44840938,659,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.59001886,0.176410821,4028,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.050222277,0.03741507,2464,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.296516795,0.213422681,734,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
0,0,57,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
0.177443592,0.103676971,1797,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
0.097743508,0.097710805,1063,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
0.493907375,0.205417796,1243,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
1.303423094,1.296098926,86,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
0.472816921,0.21427789,1096,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
0.222772668,0.222887,379,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
1.46186617,1.444873957,228,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
0.306091976,0.179815043,1984,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
0.324981,0.214776074,1605,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
0.657273096,0.384796867,1127,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
1.42674052,1.412206943,172,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
0.248739206,0.248395062,713,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
0,0,14,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
0.336937275,0.336442622,313,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0,0,488,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0.078947508,0.058131898,1908,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0.032970454,0.032961436,1595,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0.448439281,0.246721912,1341,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0.483331463,0.348509392,198,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0.858538468,0.548609101,583,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0,0,72,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0.438305881,0.437833873,177,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.174271957,0.174278904,565,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.160461027,0.125324219,1697,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.130676882,0.130564359,1520,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.354272882,0.20790284,1241,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.329340881,0.330043955,118,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.70934371,0.705979306,299,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.314880402,0.31493781,259,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0,0,71,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.283340642,0.282269064,481,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.03772312,0.037707434,1450,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.039598129,0.039579299,1379,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.127836984,0.100152633,1419,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,170,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.067693882,0.067736651,704,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0.634565454,0.632715558,192,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,645,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,621,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0.120970965,0.086045903,1704,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
1.069998338,1.065464566,85,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,1411,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,125,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
0,0,145,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
0,0,20,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
0.886382819,0.327380212,1078,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
0.888411232,0.32812835,1072,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
0.309268384,0.173215767,1810,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0.348778213,0.159105321,1209,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0.181191087,0.051891065,9838,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0.148929215,0.048087139,8028,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0.44855644,0.122619906,6545,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0,0,415,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0.536501869,0.159389643,3977,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0,0,944,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0.553539238,0.420989564,602,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,10,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0.372697123,0.211900977,1332,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0.22166249,0.164712487,730,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0.193206652,0.123093965,923,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,24,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0.199133305,0.126861792,888,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,412,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
2.250907865,1.332774476,92,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
0.066993147,0.066973689,1925,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
0.085157181,0.085122775,1513,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
0.42804057,0.197413563,752,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
0,0,58,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
0.234425567,0.169421814,598,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
0.323002035,0.322693197,362,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0,0,264,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0.273353779,0.115152714,1912,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0.262299732,0.121038252,1550,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0.287011147,0.16580453,1009,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0,0,122,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0.471182518,0.2717633,608,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0,0,15,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0.478765197,0.478183237,178,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0.504015635,0.357682406,384,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0.176894129,0.136164644,1718,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0.141551544,0.141412904,1540,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0.246225257,0.145764762,990,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,104,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0.136699524,0.136744377,393,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,109,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,101,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,332,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0.130646273,0.092663206,1759,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0.138345818,0.098120383,1658,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,943,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,76,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,282,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,253,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,123,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,1047,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,1017,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,850,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,136,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,561,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
0.759581087,0.450359889,355,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,16-24,,All adults
0.628245741,0.372706988,420,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,16-24,,All adults
0,0,65,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,16-24,,All adults
1.083027185,0.251402937,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,16-24,,All adults
1.086001338,0.252087679,2154,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,16-24,,All adults
0.505509872,0.130437631,3738,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,16+,,All adults
0.487404044,0.14690296,3221,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,16+,,All adults
0.253080614,0.040150049,19594,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,16+,,All adults
0.190170473,0.038417854,15856,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,16+,,All adults
0.635628919,0.08764808,15708,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,16+,,All adults
0.176836601,0.125030744,1074,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,16+,,All adults
0.759636987,0.12795374,8005,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,16+,,All adults
0.407891591,0.106946982,3408,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,16+,,All adults
0.64257811,0.230033994,1336,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,25-34,,All adults
1.031809884,1.03321324,67,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,25-34,,All adults
0.405853937,0.118295869,3129,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,25-34,,All adults
0.229616019,0.115160046,1793,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,25-34,,All adults
0.530752106,0.147347804,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,25-34,,All adults
0,0,110,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,25-34,,All adults
0.539401431,0.155316111,1984,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,25-34,,All adults
0.205164241,0.204888766,791,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,35-44,,All adults
0.962067934,0.707282906,320,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,35-44,,All adults
0.268440839,0.099378946,3909,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,35-44,,All adults
0.284209395,0.113192417,3118,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,35-44,,All adults
0.506656104,0.189375885,1879,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,35-44,,All adults
0,0,230,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,35-44,,All adults
0.505745225,0.218498397,1311,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,35-44,,All adults
0,0,18,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,35-44,,All adults
0.413920773,0.350068723,675,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.240366707,0.17002108,752,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.210760167,0.086834803,3820,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.169984698,0.076949104,3145,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.398445574,0.13275625,2350,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.567343878,0.401072134,320,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.484499449,0.213580455,1191,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,45-54,,All adults
0,0,87,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.471466005,0.365666332,355,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,55-64,,All adults
0.111438334,0.111400115,949,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,55-64,,All adults
0.174707881,0.075802683,3415,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,55-64,,All adults
0.141391567,0.073630928,3060,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,55-64,,All adults
0.089411178,0.06327832,2231,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,55-64,,All adults
0,0,222,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,55-64,,All adults
0.137018206,0.137100371,692,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,55-64,,All adults
0,0,368,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,55-64,,All adults
0.610263566,0.608701158,172,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,65-74,,All adults
0.749814591,0.331420742,813,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,65-74,,All adults
0.234338123,0.097243001,3209,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,65-74,,All adults
0.213820958,0.096940959,3037,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,65-74,,All adults
0.632759917,0.171739446,2362,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,65-74,,All adults
0,0,140,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,65-74,,All adults
0.603118117,0.373713674,452,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,65-74,,All adults
0.639654087,0.262130689,957,Quarter,2017 Q1,K04000001,,,Widowed,,Prevalence rate,,Stealth theft,,65-74,,All adults
0,0,54,Quarter,2017 Q1,K04000001,,,Cohabiting,,Prevalence rate,,Stealth theft,,75+,,All adults
1.070288921,0.886786156,315,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Prevalence rate,,Stealth theft,,75+,,All adults
0.059162707,0.059151146,1692,Quarter,2017 Q1,K04000001,,,Living as a couple,,Prevalence rate,,Stealth theft,,75+,,All adults
0.061165446,0.061152311,1638,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Prevalence rate,,Stealth theft,,75+,,All adults
0.447934231,0.151549788,2554,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Prevalence rate,,Stealth theft,,75+,,All adults
0,0,46,Quarter,2017 Q1,K04000001,,,Separated,,Prevalence rate,,Stealth theft,,75+,,All adults
0,0,221,Quarter,2017 Q1,K04000001,,,Single,,Prevalence rate,,Stealth theft,,75+,,All adults
