V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Number of evening visits to a bar in the last month_codelist,Number of evening visits to a bar in the last month,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
1.810019342,0.733710956,337,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,16-24,,Female
0.331827666,0.081976503,5579,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,16+,,Female
0.309866062,0.057963189,10735,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,16+,,Female
0.605142517,0.184120782,2660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,16+,,Female
0.335173284,0.15871287,1065,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,25-34,,Female
0.549255332,0.196109939,1466,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,25-34,,Female
0.427843208,0.248134114,513,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,25-34,,Female
0.236449347,0.149932837,1125,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,35-44,,Female
0.718650896,0.235286008,1587,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,35-44,,Female
0.542376373,0.538636696,415,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,35-44,,Female
0.669370481,0.280359892,1154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,45-54,,Female
0.276866739,0.137407058,1557,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,45-54,,Female
0.201220807,0.14219031,551,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,45-54,,Female
0.236219987,0.169029848,830,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,55-64,,Female
0.251541359,0.129929592,1650,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,55-64,,Female
0,0,464,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,55-64,,Female
0.118738639,0.11836698,685,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,65-74,,Female
0.093515319,0.069518571,1908,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,65-74,,Female
0.246787667,0.246937964,287,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,65-74,,Female
0,0,267,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,75+,,Female
0.032933906,0.032928577,1995,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,75+,,Female
0,0,93,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,75+,,Female
1.997690635,0.836069336,366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,16-24,,Male
1.471117965,0.58754531,473,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,16-24,,Male
6.845991858,1.31268827,385,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,16-24,,Male
1.221689329,0.195723279,4787,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,16+,,Male
0.682724466,0.107803756,7732,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,16+,,Male
2.454087145,0.303813654,3906,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,16+,,Male
1.776456755,0.527204775,817,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,25-34,,Male
0.647674908,0.273867756,785,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,25-34,,Male
2.518833751,0.646813664,660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,25-34,,Male
1.230224609,0.375693842,932,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,35-44,,Male
1.274990326,0.347838195,1153,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,35-44,,Male
1.244344874,0.504156225,601,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,35-44,,Male
1.538528579,0.467672537,945,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,45-54,,Male
0.680694238,0.235327083,1251,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,45-54,,Male
2.208816291,0.580518805,734,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,45-54,,Male
0.348424934,0.216873616,794,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,55-64,,Male
0.35090552,0.173181044,1214,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,55-64,,Male
0.463197358,0.245359688,712,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,55-64,,Male
0,0,656,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,65-74,,Male
0.296785336,0.134334236,1466,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,65-74,,Male
0.477320468,0.284861373,582,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,65-74,,Male
0.471113567,0.333467335,277,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Stranger violence,,75+,,Male
0.111709327,0.079326042,1390,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Stranger violence,,75+,,Male
0,0,232,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Stranger violence,,75+,,Male
1.371127561,0.445081176,819,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,16-24,,All adults
1.031278371,0.368281489,1045,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,16-24,,All adults
3.556312757,0.781006863,722,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,16-24,,All adults
0.625251002,0.096366611,10366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,16+,,All adults
0.630367617,0.069261273,18467,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,16+,,All adults
1.234380333,0.184404624,6566,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,16+,,All adults
0.755465086,0.241393463,1882,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.773488103,0.178206718,2251,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,25-34,,All adults
1.286947965,0.331974003,1173,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.587580997,0.22831321,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.78048298,0.202087193,2740,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.645185703,0.264176418,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.594027424,0.161504808,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.534705874,0.149663412,2808,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.478900676,0.258428633,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.147663524,0.114796361,1624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.563593097,0.158741898,2864,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.463143784,0.260591849,1176,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.321710737,0.148299755,1341,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.505921537,0.133745008,3374,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.35511305,0.222669103,869,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.191546114,0.137075579,544,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,75+,,All adults
0.350772142,0.104966419,3385,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,75+,,All adults
0,0,325,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,75+,,All adults
1.909993071,0.746871228,453,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,16-24,,Female
1.109857556,0.459076571,572,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,16-24,,Female
4.379059565,1.346586624,337,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,16-24,,Female
0.772153656,0.150985231,5579,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,16+,,Female
0.775783307,0.09694917,10735,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,16+,,Female
1.490932929,0.327664141,2660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,16+,,Female
0.702634579,0.277265995,1065,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,25-34,,Female
1.149401911,0.285099512,1466,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,25-34,,Female
1.304838604,0.504710926,513,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,25-34,,Female
1.013903159,0.43030921,1125,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,35-44,,Female
1.076013151,0.333908433,1587,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,35-44,,Female
1.485890992,0.672589124,415,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,35-44,,Female
0.64606753,0.224453568,1154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,45-54,,Female
0.503822633,0.178732426,1557,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,45-54,,Female
0,0,551,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,45-54,,Female
0,0,830,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,55-64,,Female
0.570354067,0.219016311,1650,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,55-64,,Female
0.591640843,0.299869825,464,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,55-64,,Female
0.344037982,0.201747772,685,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,65-74,,Female
0.621489389,0.180722717,1908,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,65-74,,Female
0.142605826,0.142717218,287,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,65-74,,Female
0.380670722,0.272173349,267,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,75+,,Female
0.550213646,0.171975049,1995,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,75+,,Female
0,0,93,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,75+,,Female
0.79654164,0.462499712,366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,16-24,,Male
0.949213462,0.580090216,473,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,16-24,,Male
2.931284416,0.919426131,385,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,16-24,,Male
0.471111304,0.119284688,4787,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,16+,,Male
0.448533347,0.098283776,7732,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,16+,,Male
1.066861414,0.217804168,3906,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,16+,,Male
0.808524217,0.395825384,817,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,25-34,,Male
0.283898768,0.17381742,785,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,25-34,,Male
1.275713351,0.43902605,660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,25-34,,Male
0.128867068,0.091176203,932,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,35-44,,Male
0.43489433,0.198362314,1153,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,35-44,,Male
0.12424349,0.089031379,601,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,35-44,,Male
0.535806617,0.236602739,945,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,45-54,,Male
0.569617362,0.246207613,1251,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,45-54,,Male
0.831946624,0.44807713,734,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,45-54,,Male
0.293398445,0.227814328,794,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,55-64,,Male
0.554828629,0.228323683,1214,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,55-64,,Male
0.381858894,0.380762853,712,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,55-64,,Male
0.298518337,0.21765593,656,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,65-74,,Male
0.353721647,0.198023688,1466,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,65-74,,Male
0.465448808,0.329803547,582,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,65-74,,Male
0,0,277,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Theft from the person,,75+,,Male
0.052812679,0.05281119,1390,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Theft from the person,,75+,,Male
0,0,232,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Theft from the person,,75+,,Male
3.921141093,0.773275391,819,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,16-24,,All adults
2.584815155,0.552159441,1045,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,16-24,,All adults
6.31094083,1.060585959,722,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,16-24,,All adults
2.060906875,0.173331782,10366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,16+,,All adults
1.364628628,0.100285387,18467,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,16+,,All adults
3.272746053,0.286567484,6566,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,16+,,All adults
2.583648541,0.418792766,1882,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,25-34,,All adults
1.685098906,0.278232621,2251,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,25-34,,All adults
3.818919817,0.640170802,1173,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,25-34,,All adults
2.001855086,0.348392644,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,35-44,,All adults
1.731177543,0.287636218,2740,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,35-44,,All adults
2.575040819,0.567828742,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,35-44,,All adults
1.618067163,0.298245079,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,45-54,,All adults
1.084783968,0.198465937,2808,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,45-54,,All adults
2.485735653,0.489457435,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,45-54,,All adults
1.128650014,0.31276665,1624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,55-64,,All adults
1.071613912,0.200701907,2864,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,55-64,,All adults
2.043882546,0.462285497,1176,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,55-64,,All adults
1.176702992,0.308320079,1341,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,65-74,,All adults
0.960183196,0.179469754,3374,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,65-74,,All adults
1.13031093,0.369503861,869,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,65-74,,All adults
1.080271532,0.494861583,544,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,75+,,All adults
0.808644905,0.164130445,3385,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,75+,,All adults
1.267460923,0.570659062,325,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,75+,,All adults
5.169682543,1.260456726,453,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,16-24,,Female
2.665095,0.721796893,572,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,16-24,,Female
6.401883874,1.531435574,337,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,16-24,,Female
2.230553008,0.262933823,5579,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,16+,,Female
1.485243192,0.1331276,10735,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,16+,,Female
3.621248311,0.450092263,2660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,16+,,Female
2.025900995,0.463345653,1065,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,25-34,,Female
2.009279182,0.39297089,1466,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,25-34,,Female
3.961915592,0.938344839,513,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,25-34,,Female
2.953092623,0.612601876,1125,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,35-44,,Female
2.059549487,0.441243309,1587,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,35-44,,Female
4.906625576,1.299249687,415,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,35-44,,Female
1.522597529,0.404662399,1154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,45-54,,Female
1.074991405,0.248053178,1557,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,45-54,,Female
2.279809639,0.695345999,551,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,45-54,,Female
0.507848747,0.2640204,830,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,55-64,,Female
1.098696934,0.27212263,1650,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,55-64,,Female
1.779493486,0.61726686,464,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,55-64,,Female
1.211725265,0.427360679,685,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,65-74,,Female
0.939193196,0.218099,1908,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,65-74,,Female
0.705149943,0.42371366,287,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,65-74,,Female
1.711689253,0.879816572,267,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,75+,,Female
1.025578453,0.235517023,1995,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,75+,,Female
1.487061904,1.05909727,93,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,75+,,Female
2.589836106,0.890912769,366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,16-24,,Male
2.500974144,0.837137222,473,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,16-24,,Male
6.24185277,1.378404061,385,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,16-24,,Male
1.882903259,0.231554865,4787,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,16+,,Male
1.213806793,0.1522612,7732,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,16+,,Male
3.045187563,0.356105873,3906,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,16+,,Male
3.143809738,0.700415545,817,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,25-34,,Male
1.262887211,0.386177897,785,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,25-34,,Male
3.729124117,0.864375882,660,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,25-34,,Male
0.978342948,0.290048992,932,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,35-44,,Male
1.347184205,0.351455816,1153,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,35-44,,Male
1.130276599,0.433501074,601,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,35-44,,Male
1.724875539,0.453260021,945,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,45-54,,Male
1.095853821,0.317016906,1251,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,45-54,,Male
2.637544469,0.681770963,734,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,45-54,,Male
1.741343121,0.561981039,794,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,55-64,,Male
1.0365053,0.30197101,1214,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,55-64,,Male
2.211130231,0.642680745,712,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,55-64,,Male
1.140323647,0.448144675,656,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,65-74,,Male
0.987826486,0.30083158,1466,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,65-74,,Male
1.351058531,0.514932689,582,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,65-74,,Male
0.440769289,0.440425534,277,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,All personal theft,,75+,,Male
0.484552869,0.210862401,1390,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,All personal theft,,75+,,Male
1.165038194,0.674224123,232,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,All personal theft,,75+,,Male
19.18111841,1.552264262,819,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,16-24,,All adults
17.12903348,1.283674596,1045,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,16-24,,All adults
23.38108832,1.758065053,722,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,16-24,,All adults
14.71325707,0.418057447,10366,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,16+,,All adults
12.52393026,0.309846966,18467,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,16+,,All adults
16.37372128,0.552226689,6566,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,16+,,All adults
16.46244878,0.957729329,1882,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,25-34,,All adults
15.70502703,0.905268822,2251,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,25-34,,All adults
17.48633907,1.250798639,1173,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,25-34,,All adults
16.61739566,0.910163006,2057,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,35-44,,All adults
16.31356804,0.806282836,2740,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,35-44,,All adults
14.51403002,1.238101552,1016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,35-44,,All adults
16.51078376,0.914054698,2099,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,45-54,,All adults
15.55252459,0.805802302,2808,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,45-54,,All adults
16.95494161,1.166349551,1285,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,45-54,,All adults
10.69856819,0.922773801,1624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,55-64,,All adults
11.49295531,0.681644015,2864,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,55-64,,All adults
15.03004186,1.23494716,1176,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,55-64,,All adults
7.898945158,0.857688409,1341,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,65-74,,All adults
7.742034177,0.513777702,3374,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,65-74,,All adults
8.096533155,1.07307899,869,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,65-74,,All adults
4.378109189,0.938843895,544,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Total CSEW crime,,75+,,All adults
5.017786903,0.410993136,3385,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Total CSEW crime,,75+,,All adults
3.871855897,0.974085196,325,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Total CSEW crime,,75+,,All adults
