V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Output area classification_codelist,Output area classification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
1.195251432,0.453623583,616,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Stranger violence,,45-54,,Male
1.296418952,0.554546118,556,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Stranger violence,,45-54,,Male
0,0,187,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Stranger violence,,55-64,,Male
0.974995063,0.975646058,60,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Stranger violence,,55-64,,Male
1.243864386,0.901703103,138,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Stranger violence,,55-64,,Male
0.436012199,0.231675197,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Stranger violence,,55-64,,Male
0.427219153,0.426471232,288,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Stranger violence,,55-64,,Male
0.154956933,0.106861372,427,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Stranger violence,,55-64,,Male
0.155252197,0.155265073,683,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Stranger violence,,55-64,,Male
0.587368411,0.4140462,469,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Stranger violence,,55-64,,Male
0,0,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Stranger violence,,65-74,,Male
0,0,49,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Stranger violence,,65-74,,Male
1.050156965,1.047129586,77,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Stranger violence,,65-74,,Male
0.505135533,0.329528949,487,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Stranger violence,,65-74,,Male
1.01403391,0.639809822,204,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Stranger violence,,65-74,,Male
0.232113411,0.232400658,493,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Stranger violence,,65-74,,Male
0,0,707,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Stranger violence,,65-74,,Male
0.13066629,0.130685963,489,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Stranger violence,,65-74,,Male
0,0,131,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Stranger violence,,75+,,Male
0,0,36,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Stranger violence,,75+,,Male
1.339722234,1.337165286,54,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Stranger violence,,75+,,Male
0.190995645,0.191164454,340,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Stranger violence,,75+,,Male
0,0,160,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Stranger violence,,75+,,Male
0,0,315,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Stranger violence,,75+,,Male
0,0,523,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Stranger violence,,75+,,Male
0.410037007,0.290387563,340,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Stranger violence,,75+,,Male
1.584734205,1.040830616,201,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,16-24,,All adults
1.290745334,0.638925694,227,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,16-24,,All adults
3.758577,1.612413963,192,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,16-24,,All adults
1.6280359,0.67019932,528,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,16-24,,All adults
2.553055874,0.93209506,410,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,16-24,,All adults
0.860395993,0.602653427,227,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,16-24,,All adults
0.964569693,0.513875782,372,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,16-24,,All adults
2.220834266,0.811206319,431,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,16-24,,All adults
0.575254429,0.181581813,2449,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,16+,,All adults
0.929225104,0.260579105,1351,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,16+,,All adults
2.096590801,0.409185881,1875,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,16+,,All adults
0.710943586,0.131415384,6813,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,16+,,All adults
1.339341037,0.222566622,4206,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,16+,,All adults
0.179927036,0.072911163,4506,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,16+,,All adults
0.345503641,0.081326039,7601,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,16+,,All adults
0.649802548,0.122930659,6619,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,16+,,All adults
0.399296942,0.24840329,405,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.506911124,0.384501243,345,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,25-34,,All adults
1.666114515,0.686208152,439,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.844040555,0.28672072,1138,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,25-34,,All adults
1.374784153,0.355150967,931,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,25-34,,All adults
0,0,341,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.36196924,0.257042473,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.863878567,0.293276305,1055,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.670553821,0.4659153,345,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,35-44,,All adults
1.274775267,0.68958595,275,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,35-44,,All adults
2.379945447,0.872122203,430,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.445389859,0.229798801,1010,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,35-44,,All adults
1.227607349,0.484325921,857,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,35-44,,All adults
0,0,516,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.313581455,0.186741064,1175,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.191660189,0.116088214,1208,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.415682892,0.241982481,416,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.575008988,0.573871368,197,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,45-54,,All adults
1.912111834,0.83568626,306,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.68139356,0.263078259,1237,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,45-54,,All adults
1.312892088,0.501500356,676,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.175332187,0.127100324,845,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.153504332,0.095444547,1336,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.240822438,0.139772951,1183,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.516356412,0.375272229,383,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,55-64,,All adults
2.299622264,1.419987143,115,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,55-64,,All adults
1.542450773,0.860342236,238,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.455610456,0.273296611,1026,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.286014901,0.213412254,564,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,55-64,,All adults
0,0,891,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.450279535,0.234276016,1433,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.213383434,0.135904659,1014,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.20995756,0.209874671,404,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,65-74,,All adults
0,0,103,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,65-74,,All adults
1.275394726,0.761812776,156,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.371036007,0.180163668,1079,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.643707241,0.501310273,417,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.114821798,0.085282217,993,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.34229446,0.162995842,1452,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.86086761,0.325199674,988,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.294044702,0.294065683,295,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,75+,,All adults
0,0,89,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,75+,,All adults
0,0,114,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,75+,,All adults
0.485153349,0.306741814,795,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,75+,,All adults
1.028396685,0.469759806,351,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,75+,,All adults
0.259899832,0.15198684,693,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,75+,,All adults
0.049289582,0.04933286,1178,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,75+,,All adults
0.292577843,0.211274832,740,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,75+,,All adults
2.058239239,1.730354627,116,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,16-24,,Female
0.752715354,0.75181557,110,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,16-24,,Female
3.642124351,1.952989832,107,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,16-24,,Female
2.610444892,1.175799381,309,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,16-24,,Female
3.633081608,1.537938085,207,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,16-24,,Female
0,0,117,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,16-24,,Female
2.036964324,1.079202543,182,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,16-24,,Female
1.569725706,1.132966162,215,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,16-24,,Female
0.546960223,0.260378147,1291,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,16+,,Female
0.921059302,0.375808791,630,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,16+,,Female
2.642823287,0.585969334,995,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,16+,,Female
1.050971642,0.223815487,3848,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,16+,,Female
1.540952857,0.333033495,2202,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,16+,,Female
0.150415903,0.065381871,2393,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,16+,,Female
0.408031739,0.121898916,4043,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,16+,,Female
0.679044026,0.169535673,3581,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,16+,,Female
0.378086576,0.271520047,235,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,25-34,,Female
0.408561958,0.408870629,147,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,25-34,,Female
1.526167084,0.726508099,249,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,25-34,,Female
1.429125141,0.534049473,698,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,25-34,,Female
1.484884327,0.491281678,538,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,25-34,,Female
0,0,194,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,25-34,,Female
0.339808449,0.339252568,349,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,25-34,,Female
0.937243275,0.387831586,634,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,25-34,,Female
0,0,173,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,35-44,,Female
2.366254147,1.409681348,132,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,35-44,,Female
4.622815014,1.748046282,224,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,35-44,,Female
0.619761225,0.37059708,542,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,35-44,,Female
1.863365252,0.864683259,469,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,35-44,,Female
0,0,285,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,35-44,,Female
0.609095136,0.361785149,642,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,35-44,,Female
0.279409703,0.206406421,661,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,35-44,,Female
0.549999357,0.39291854,205,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,45-54,,Female
0,0,79,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,45-54,,Female
2.201403083,1.188223134,176,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,45-54,,Female
0.689064793,0.325191038,694,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,45-54,,Female
0.488425968,0.280425373,308,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,45-54,,Female
0.211992165,0.211969916,455,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,45-54,,Female
0.139586187,0.09869851,720,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,45-54,,Female
0.240257204,0.145152411,627,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,45-54,,Female
0,0,196,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,55-64,,Female
2.088517595,1.488532547,55,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,55-64,,Female
1.892306195,1.423015105,100,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,55-64,,Female
0.748446968,0.511595711,558,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,55-64,,Female
0.195945766,0.196180085,276,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,55-64,,Female
0,0,464,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,55-64,,Female
0.226504015,0.170178806,750,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,55-64,,Female
0.406289232,0.258489301,545,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,55-64,,Female
0.413718945,0.413381569,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,65-74,,Female
0,0,54,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,65-74,,Female
2.455661582,1.464845584,79,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,65-74,,Female
0.491668395,0.293916835,592,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,65-74,,Female
0.330998094,0.330919183,213,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,65-74,,Female
0.225370597,0.167387826,500,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,65-74,,Female
0.167595976,0.130996995,745,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,65-74,,Female
1.171712241,0.521569166,499,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,65-74,,Female
0.500376109,0.500193431,164,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,75+,,Female
0,0,53,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,75+,,Female
0,0,60,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,75+,,Female
0.828775819,0.524138767,455,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,75+,,Female
1.481215639,0.757466919,191,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,75+,,Female
0.470880312,0.276169041,378,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,75+,,Female
0.086293426,0.086374638,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,75+,,Female
0.529530713,0.382034904,400,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,75+,,Female
1.059415381,1.05655158,85,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,16-24,,Male
1.75489791,0.998820672,117,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,16-24,,Male
3.891926201,2.63704284,85,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,16-24,,Male
0.555174271,0.553731047,219,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,16-24,,Male
1.601116819,1.123966401,203,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,16-24,,Male
1.635113445,1.142082788,110,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,16-24,,Male
0,0,190,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,16-24,,Male
2.815838279,1.154794851,216,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,16-24,,Male
0.604629427,0.236099731,1158,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,16+,,Male
0.935730139,0.365618656,721,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,16+,,Male
1.525043644,0.573488179,880,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,16+,,Male
0.326408235,0.122337892,2965,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,16+,,Male
1.143281696,0.296186356,2004,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,16+,,Male
0.210915948,0.132581985,2113,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,16+,,Male
0.279307677,0.10681991,3558,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,16+,,Male
0.618548339,0.179207887,3038,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,16+,,Male
0.421750802,0.421885314,170,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,25-34,,Male
0.566506548,0.565388373,198,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,25-34,,Male
1.804044676,1.158224329,190,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,25-34,,Male
0.230078671,0.1645445,440,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,25-34,,Male
1.262713271,0.516023718,393,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,25-34,,Male
0,0,147,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,25-34,,Male
0.382030323,0.381422082,306,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,25-34,,Male
0.775198617,0.449227925,421,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,25-34,,Male
1.22697778,0.850503859,172,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,35-44,,Male
0.283861442,0.281940364,143,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,35-44,,Male
0.26428885,0.264476615,206,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,35-44,,Male
0.270119694,0.270147813,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,35-44,,Male
0.542552603,0.366418453,388,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,35-44,,Male
0,0,231,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,35-44,,Male
0,0,533,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,35-44,,Male
0.101006209,0.100997961,547,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,35-44,,Male
0.299120767,0.299247078,211,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,45-54,,Male
0.950046845,0.947059893,118,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,45-54,,Male
1.503704843,1.114925224,130,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,45-54,,Male
0.672283774,0.430185069,543,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,45-54,,Male
1.951119392,0.86161637,368,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,45-54,,Male
0.137363871,0.137232646,390,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,45-54,,Male
0.168894947,0.168615691,616,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,45-54,,Male
0.241406653,0.241267822,556,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,45-54,,Male
1.140400072,0.82739769,187,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,55-64,,Male
2.535771439,2.497580615,60,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,55-64,,Male
1.266954191,1.05237698,138,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,55-64,,Male
0.143311579,0.142666969,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,55-64,,Male
0.37033563,0.369898366,288,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,55-64,,Male
0,0,427,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,55-64,,Male
0.677089761,0.438655194,683,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,55-64,,Male
0,0,469,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Theft from the person,,55-64,,Male
0,0,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Theft from the person,,65-74,,Male
0,0,49,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Theft from the person,,65-74,,Male
0,0,77,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Theft from the person,,65-74,,Male
0.220445229,0.170061218,487,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Theft from the person,,65-74,,Male
0.97435528,0.968024279,204,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Theft from the person,,65-74,,Male
0,0,493,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Theft from the person,,65-74,,Male
0.527944238,0.305488044,707,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Theft from the person,,65-74,,Male
