V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Occupation_codelist,Occupation,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
19.46730647,19.37899381,44,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,75+,,All adults
16.80326598,3.322853591,1705,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,75+,,All adults
73.01078741,16.25118676,444,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,16-24,,Female
65.99730044,21.29151029,202,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,16-24,,Female
146.9135239,35.52577787,206,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,16-24,,Female
56.02721573,21.57348813,116,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,16-24,,Female
107.6701874,27.28697953,386,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,16-24,,Female
76.51404158,15.42019676,578,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,16+,,Female
26.63238967,3.202240175,4848,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,16+,,Female
53.3632189,4.741021958,6210,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,16+,,Female
32.14137947,6.507637396,945,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,16+,,Female
14.29951084,8.46174639,157,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,16+,,Female
46.97667284,4.606803458,6245,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,16+,,Female
133.3584961,75.33602696,75,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,25-34,,Female
37.24102487,7.54165141,656,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,25-34,,Female
55.05243368,8.768155253,1131,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,25-34,,Female
33.77698073,12.66173099,201,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,25-34,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,25-34,,Female
68.15371207,11.54288361,956,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,25-34,,Female
87.00432478,72.13306399,39,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,35-44,,Female
23.83614308,6.563036136,762,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,35-44,,Female
58.08281969,9.479567449,1364,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,35-44,,Female
51.9375207,25.29293429,138,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,35-44,,Female
34.33577848,33.76627787,34,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,35-44,,Female
66.83629922,13.01415658,791,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,35-44,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,45-54,,Female
32.57749721,8.592086367,926,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,45-54,,Female
68.55630267,14.36023855,1217,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,45-54,,Female
43.60313926,16.79686781,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,45-54,,Female
22.58609692,22.76432398,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,45-54,,Female
43.21111622,11.66459131,969,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,55-64,,Female
18.03214623,4.99952275,821,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,55-64,,Female
32.05708731,8.043270915,950,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,55-64,,Female
18.94190322,14.11944511,99,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,55-64,,Female
0,0,22,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,55-64,,Female
32.43050513,8.335243002,1048,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,65-74,,Female
14.57632072,5.663336542,786,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,65-74,,Female
23.09802355,6.042593221,807,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,65-74,,Female
5.821415619,5.837969113,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,65-74,,Female
12.57749904,3.151437254,1153,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,65-74,,Female
10.46576953,4.303987107,695,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,75+,,Female
5.141600819,2.627092656,535,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,75+,,Female
0,0,165,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,75+,,Female
40.05384534,39.82759614,19,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,75+,,Female
22.1031919,5.17120732,942,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,75+,,Female
186.2502937,34.86081265,469,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,16-24,,Male
145.8412112,47.93147563,109,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,16-24,,Male
101.4940945,26.91965638,191,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,16-24,,Male
198.9284575,82.27675514,74,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,16-24,,Male
76.35424466,17.1880204,377,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,16-24,,Male
173.2083401,31.19142871,562,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,16+,,Male
55.31115251,6.523370291,3445,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,16+,,Male
46.08314949,4.609428627,6230,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,16+,,Male
100.5682737,28.57611117,395,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,16+,,Male
17.21126561,10.35018155,167,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,16+,,Male
50.01966294,4.499109922,5638,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,16+,,Male
82.64105699,40.7723574,64,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,25-34,,Male
68.41544547,18.26460952,450,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,25-34,,Male
70.03389379,13.12329366,919,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,25-34,,Male
60.33856135,33.89988976,58,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,25-34,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,25-34,,Male
62.94204296,12.52934973,757,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,25-34,,Male
76.22300694,74.02821468,12,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,35-44,,Male
76.27680497,17.06294842,555,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,35-44,,Male
28.50382228,5.65688929,1243,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,35-44,,Male
55.03735028,45.91415629,62,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,35-44,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,35-44,,Male
62.75646654,14.2300471,779,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,35-44,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,45-54,,Male
53.68666695,14.16286842,690,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,45-54,,Male
66.29091108,15.61171941,1171,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,45-54,,Male
88.4628826,50.77266154,59,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,45-54,,Male
55.08760316,39.46237461,26,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,45-54,,Male
72.12231971,12.14767633,975,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,55-64,,Male
27.93697495,11.98106648,627,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,55-64,,Male
39.85285657,9.731372179,1035,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,55-64,,Male
39.3609231,29.5256059,61,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,55-64,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,55-64,,Male
28.60485047,7.525453244,965,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,65-74,,Male
35.24930008,10.98823016,631,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,65-74,,Male
19.3407452,6.175463033,975,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,65-74,,Male
41.08298792,39.98862092,50,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,65-74,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,65-74,,Male
19.49946493,4.857883303,1022,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,All personal crime,,75+,,Male
12.40279412,7.806167345,383,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,All personal crime,,75+,,Male
7.087387376,3.312055317,696,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,All personal crime,,75+,,Male
25.38516986,25.21126377,31,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,All personal crime,,75+,,Male
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,All personal crime,,75+,,Male
9.874910933,3.632312452,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,All personal crime,,75+,,Male
38.18977449,11.24858975,913,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,16-24,,All adults
23.1009047,8.837801392,311,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,16-24,,All adults
18.98798873,7.131179315,397,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,16-24,,All adults
17.87681959,10.31474423,190,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,16-24,,All adults
42.88982258,43.15027807,14,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,16-24,,All adults
15.93457957,5.552918643,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,16-24,,All adults
36.47718551,10.19893147,1140,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,16+,,All adults
12.11080946,2.147965597,8293,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,16+,,All adults
13.48805961,1.688480447,12440,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,16+,,All adults
8.657695939,2.932944977,1340,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,16+,,All adults
6.806209961,4.898968909,324,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,16+,,All adults
12.86648964,1.638411015,11883,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,16+,,All adults
35.21856362,29.01380244,139,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,25-34,,All adults
17.93500223,7.392768719,1106,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,25-34,,All adults
15.56256767,3.636651692,2050,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,25-34,,All adults
8.44914192,5.964961327,259,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,25-34,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,25-34,,All adults
19.32529678,4.379797251,1713,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,25-34,,All adults
0,0,51,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,35-44,,All adults
13.77180108,5.086794231,1317,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,35-44,,All adults
10.08692995,2.811729492,2607,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,35-44,,All adults
12.34897854,7.844968557,200,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,35-44,,All adults
0,0,71,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,35-44,,All adults
24.39378501,6.542649072,1570,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,35-44,,All adults
0,0,26,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,45-54,,All adults
14.15604273,4.566038924,1616,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,45-54,,All adults
24.12230152,5.6636897,2388,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,45-54,,All adults
7.287853743,7.265333006,172,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,45-54,,All adults
16.53572793,16.49761872,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,45-54,,All adults
15.38199308,4.923513647,1944,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,55-64,,All adults
6.365258065,4.975604727,1448,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,55-64,,All adults
12.77474298,4.391560225,1985,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,55-64,,All adults
0,0,160,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,55-64,,All adults
0,0,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,55-64,,All adults
8.840021686,2.82818334,2013,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,65-74,,All adults
10.36282409,4.775859992,1417,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,65-74,,All adults
5.218662674,2.157139642,1782,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,65-74,,All adults
0,0,163,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,65-74,,All adults
0,0,53,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,65-74,,All adults
2.534188731,0.981342253,2175,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,75+,,All adults
1.345356737,1.345799428,1078,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,75+,,All adults
0.497364844,0.497222763,1231,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,75+,,All adults
3.951617811,3.949978554,196,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,75+,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,75+,,All adults
2.215884854,1.00985793,1705,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,75+,,All adults
14.65548618,9.849985839,444,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,16-24,,Female
10.46190797,5.836775362,202,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,16-24,,Female
4.173370528,4.168605029,206,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,16-24,,Female
21.41217069,15.13975257,116,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,16-24,,Female
14.00077578,8.165562146,386,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,16-24,,Female
18.20413956,9.89067711,578,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,16+,,Female
5.223514385,1.361810634,4848,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,16+,,Female
10.71899581,2.181101587,6210,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,16+,,Female
8.164008801,3.477618708,945,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,16+,,Female
0,0,157,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,16+,,Female
11.21040256,2.060952788,6245,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,16+,,Female
75.65358613,67.63015642,75,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,25-34,,Female
6.650382083,3.143801857,656,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,25-34,,Female
10.30470659,3.66451896,1131,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,25-34,,Female
11.77083646,8.293906798,201,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,25-34,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,25-34,,Female
16.2571966,4.908570091,956,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,25-34,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,35-44,,Female
2.24960227,1.835777962,762,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,35-44,,Female
8.004040542,3.259203964,1364,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,35-44,,Female
13.50426939,10.29631809,138,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,35-44,,Female
0,0,34,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,35-44,,Female
23.87551953,7.117865945,791,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,35-44,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,45-54,,Female
10.61736122,4.839887937,926,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,45-54,,Female
23.1276993,8.088581707,1217,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,45-54,,Female
0,0,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,45-54,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,45-54,,Female
10.83752476,7.390752593,969,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,55-64,,Female
1.408861912,1.408256573,821,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,55-64,,Female
9.821101243,5.103679648,950,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,55-64,,Female
0,0,99,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,55-64,,Female
0,0,22,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,55-64,,Female
12.63338402,5.130323835,1048,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,65-74,,Female
5.885144076,4.634080397,786,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,65-74,,Female
5.796426527,3.415220121,807,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,65-74,,Female
0,0,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,65-74,,Female
1.161896381,0.828338631,1153,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,65-74,,Female
0,0,695,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,75+,,Female
0,0,535,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,75+,,Female
0,0,165,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,75+,,Female
0,0,19,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,75+,,Female
2.443097092,1.444822336,942,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,75+,,Female
59.20227714,19.45754581,469,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,16-24,,Male
43.10987995,20.65891688,109,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,16-24,,Male
33.67707273,13.57209852,191,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,16-24,,Male
13.72446741,13.66487396,74,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,16-24,,Male
17.47281822,7.530211828,377,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,16-24,,Male
53.00270264,17.28549525,562,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,16+,,Male
21.0389268,4.594069478,3445,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,16+,,Male
15.9975376,2.501369819,6230,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,16+,,Male
9.737662744,5.425473091,395,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,16+,,Male
13.45725093,9.648898976,167,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,16+,,Male
14.49503295,2.484095625,5638,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,16+,,Male
5.461998028,5.492125534,64,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,25-34,,Male
29.6886796,14.6805099,450,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,25-34,,Male
20.93448052,6.373817135,919,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,25-34,,Male
0,0,58,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,25-34,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,25-34,,Male
21.94214516,6.975136678,757,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,25-34,,Male
0,0,12,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Violence without injury,,35-44,,Male
27.52571269,10.96841168,555,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Violence without injury,,35-44,,Male
12.0745683,4.187224677,1243,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Violence without injury,,35-44,,Male
9.470458798,9.484288594,62,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Violence without injury,,35-44,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Violence without injury,,35-44,,Male
24.84392072,10.53774671,779,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Violence without injury,,35-44,,Male
