V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Total household income_codelist,Total household income,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.857113373,0.856635835,760,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,75+,,Female
0,0,264,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,75+,,Female
0,0,109,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,75+,,Female
11.2314184,11.25036687,46,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,75+,,Female
0,0,52,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,75+,,Female
0,0,651,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,75+,,Female
2.465686623,2.465744551,474,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,75+,,Female
49.42379982,19.97263914,165,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,16-24,,Male
29.04091176,15.20445815,153,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,16-24,,Male
62.71726119,30.78911613,108,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,16-24,,Male
14.90578421,10.60083531,93,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,16-24,,Male
55.88165291,28.53422204,199,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,16-24,,Male
19.51893434,8.6588247,421,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,16-24,,Male
113.7980424,80.92722404,86,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,16-24,,Male
21.44961988,4.827763473,2920,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,16+,,Male
12.68177886,2.887270673,2504,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,16+,,Male
20.97974053,5.736247923,2016,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,16+,,Male
23.04499286,6.004563361,1554,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,16+,,Male
16.53069205,3.810864739,3557,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,16+,,Male
15.88814364,3.818916121,2649,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,16+,,Male
33.71326771,14.99548477,1234,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,16+,,Male
56.10595974,26.56151919,295,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,25-34,,Male
22.52146688,7.90028638,376,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,25-34,,Male
6.989598898,4.336037675,344,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,25-34,,Male
13.42432626,11.13947785,274,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,25-34,,Male
19.07021979,7.936903745,568,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,25-34,,Male
23.73435433,10.11238634,319,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,25-34,,Male
0,0,88,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,25-34,,Male
21.23267418,9.435765491,292,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,35-44,,Male
16.43292939,10.10518637,345,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,35-44,,Male
15.30848068,10.30867379,365,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,35-44,,Male
31.2594316,16.51690532,314,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,35-44,,Male
10.36491098,3.979410668,896,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,35-44,,Male
22.73592706,17.59432858,338,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,35-44,,Male
56.23431888,42.68157227,136,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,35-44,,Male
11.64465885,6.132019998,330,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,45-54,,Male
5.80528607,5.782409759,366,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,45-54,,Male
42.31647362,21.11766317,393,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,45-54,,Male
55.86159057,20.61964775,346,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,45-54,,Male
10.35425045,4.345583969,904,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,45-54,,Male
27.26090211,11.37246708,394,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,45-54,,Male
3.953847715,3.951549387,199,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,45-54,,Male
0,0,456,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,55-64,,Male
10.54862584,5.117251711,398,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,55-64,,Male
10.81827407,10.81979038,314,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,55-64,,Male
5.861588173,4.270336726,282,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,55-64,,Male
14.76661197,8.717002344,622,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,55-64,,Male
1.501596314,1.502678154,390,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,55-64,,Male
44.82071292,37.45901766,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,55-64,,Male
19.40893876,8.621703729,764,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,65-74,,Male
2.6960963,1.919665535,538,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,65-74,,Male
8.494602282,7.148533266,317,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,65-74,,Male
0,0,160,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,65-74,,Male
0,0,262,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,65-74,,Male
0.737203604,0.738001596,429,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,65-74,,Male
3.526345579,3.526079618,238,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,65-74,,Male
3.743631394,2.823361638,618,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Violence without injury,,75+,,Male
1.933192413,1.933060397,328,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Violence without injury,,75+,,Male
0,0,175,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Violence without injury,,75+,,Male
0,0,85,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Violence without injury,,75+,,Male
0,0,106,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Violence without injury,,75+,,Male
1.962576852,1.962574141,358,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Violence without injury,,75+,,Male
4.690750607,4.681601787,229,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Violence without injury,,75+,,Male
64.61136464,18.9903211,406,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,16-24,,All adults
78.14940152,28.59619744,322,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,16-24,,All adults
60.65530444,19.95061065,227,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,16-24,,All adults
130.8963211,58.7701328,168,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,16-24,,All adults
54.79247553,19.6423573,377,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,16-24,,All adults
40.12359155,8.780793376,826,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,16-24,,All adults
108.5465136,41.0554018,260,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,16-24,,All adults
25.05033588,3.295331427,6899,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,16+,,All adults
29.23267113,4.723629659,5286,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,16+,,All adults
30.080611,4.514138704,4045,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,16+,,All adults
36.33255267,7.403979965,2960,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,16+,,All adults
20.08600995,2.857552672,6816,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,16+,,All adults
21.87630705,3.271628206,6045,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,16+,,All adults
45.21286345,7.725828584,3363,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,16+,,All adults
43.23568539,13.05096587,893,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,25-34,,All adults
44.3159349,9.822184291,862,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,25-34,,All adults
31.0849345,9.850396937,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,25-34,,All adults
20.11586679,7.706762816,592,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,25-34,,All adults
16.69469378,4.985767483,1180,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,25-34,,All adults
29.91803842,12.0130599,673,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,25-34,,All adults
85.68885263,24.40024192,346,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,25-34,,All adults
33.65167464,8.825990318,756,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,35-44,,All adults
16.71650942,6.289478833,785,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,35-44,,All adults
32.78108298,9.659692373,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,35-44,,All adults
29.44842505,11.21461908,623,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,35-44,,All adults
15.59391951,3.787816711,1811,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,35-44,,All adults
19.69547772,9.366089241,735,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,35-44,,All adults
77.63517803,26.12055903,343,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,35-44,,All adults
21.03232525,6.307408684,855,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,45-54,,All adults
46.97775567,16.84593597,857,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,45-54,,All adults
50.82875582,15.88706769,770,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,45-54,,All adults
46.81222744,13.17702129,650,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,45-54,,All adults
21.25648906,5.529607968,1765,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,45-54,,All adults
36.48067465,11.24311578,859,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,45-54,,All adults
47.09082267,16.2787468,440,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,45-54,,All adults
15.6168909,5.964584763,1052,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,55-64,,All adults
15.00866158,6.502401438,848,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,55-64,,All adults
12.72747631,6.183140569,663,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,55-64,,All adults
16.17579101,8.406444633,513,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,55-64,,All adults
13.81765196,5.580099591,1090,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,55-64,,All adults
4.140149992,1.947584261,911,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,55-64,,All adults
32.72909764,18.05938544,587,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,55-64,,All adults
15.67685594,5.289840887,1559,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,65-74,,All adults
4.628153197,2.573029313,1020,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,65-74,,All adults
4.464123767,3.746859706,579,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,65-74,,All adults
3.64652274,3.636582512,283,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,65-74,,All adults
3.926461229,2.770654116,435,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,65-74,,All adults
2.463881683,1.286841266,1032,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,65-74,,All adults
4.821730724,2.488757299,684,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,65-74,,All adults
2.622260627,1.40996169,1378,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,75+,,All adults
1.000757044,1.001672297,592,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,75+,,All adults
0,0,284,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,75+,,All adults
4.06758818,4.071181896,131,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,75+,,All adults
0,0,158,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,75+,,All adults
0.687594077,0.687746627,1009,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,75+,,All adults
3.136732174,2.228534835,703,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,75+,,All adults
41.60695508,15.80466445,241,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,16-24,,Female
56.3452446,32.95756024,169,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,16-24,,Female
11.46665587,11.41390408,119,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,16-24,,Female
133.0955279,87.90282906,75,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,16-24,,Female
11.08395724,7.919785052,178,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,16-24,,Female
28.40841502,9.36579059,405,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,16-24,,Female
40.40837247,20.96099802,174,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,16-24,,Female
18.99440007,3.051627084,3979,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,16+,,Female
30.12549257,6.943456272,2782,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,16+,,Female
21.87104826,5.633410577,2029,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,16+,,Female
28.0512833,9.430871503,1406,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,16+,,Female
14.1798031,3.133820749,3259,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,16+,,Female
12.28624637,2.85237621,3396,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,16+,,Female
34.56984227,6.781338227,2129,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,16+,,Female
25.65341866,7.979480746,598,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,25-34,,Female
48.03355886,15.36627139,486,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,25-34,,Female
34.28074566,15.18971673,417,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,25-34,,Female
20.35961719,9.642683736,318,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,25-34,,Female
5.445616301,2.799467293,612,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,25-34,,Female
8.116912448,4.250561875,354,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,25-34,,Female
114.1886839,36.10510789,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,25-34,,Female
29.19389534,10.18850913,464,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,35-44,,Female
12.23237278,6.641487234,440,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,35-44,,Female
24.29139344,10.02236348,396,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,35-44,,Female
6.934242681,4.89546455,309,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,35-44,,Female
14.41701877,5.612311292,915,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,35-44,,Female
8.826855294,6.239638075,397,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,35-44,,Female
72.00574213,29.72148381,207,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,35-44,,Female
17.82574871,7.198628764,525,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,45-54,,Female
64.66255597,29.09640294,491,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,45-54,,Female
38.45168493,21.59000057,377,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,45-54,,Female
20.30819386,11.20485722,304,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,45-54,,Female
26.40567795,9.581803343,861,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,45-54,,Female
21.34694755,13.11279745,465,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,45-54,,Female
51.53063359,27.67694282,241,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,45-54,,Female
26.93074664,10.68764765,596,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,55-64,,Female
13.20901148,10.44397176,450,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,55-64,,Female
12.9295474,6.801657929,349,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,55-64,,Female
29.78978243,18.67272029,231,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,55-64,,Female
10.80221333,5.474567219,468,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,55-64,,Female
6.125970413,3.226052074,521,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,55-64,,Female
11.04662762,6.577971852,329,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,55-64,,Female
7.647699112,4.989820611,795,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,65-74,,Female
6.042238738,4.866124828,482,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,65-74,,Female
0,0,262,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,65-74,,Female
7.922106565,7.878062492,123,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,65-74,,Female
0,0,173,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,65-74,,Female
3.658359988,2.168678482,603,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,65-74,,Female
3.459447739,2.6101945,446,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,65-74,,Female
0.857113373,0.856635835,760,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,75+,,Female
0,0,264,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,75+,,Female
0,0,109,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,75+,,Female
11.2314184,11.25036687,46,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,75+,,Female
0,0,52,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,75+,,Female
0,0,651,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,75+,,Female
2.465686623,2.465744551,474,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,75+,,Female
94.06792519,38.33546951,165,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,16-24,,Male
99.01402358,46.36758157,153,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,16-24,,Male
106.8335039,36.26826231,108,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,16-24,,Male
129.3244114,77.13548108,93,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,16-24,,Male
92.10278719,35.80571529,199,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,16-24,,Male
50.79093729,14.43012752,421,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,16-24,,Male
194.4136591,88.14754509,86,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,16-24,,Male
32.55093344,6.362146527,2920,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,16+,,Male
28.29789941,6.177148652,2504,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,16+,,Male
38.15066722,7.104265707,2016,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,16+,,Male
43.38699793,10.89278988,1554,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,16+,,Male
25.14528661,4.619820483,3557,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,16+,,Male
32.67412381,6.173364442,2649,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,16+,,Male
61.57691372,16.48672438,1234,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,16+,,Male
66.76418732,28.57611569,295,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,25-34,,Male
40.58076084,12.57680189,376,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,25-34,,Male
27.70854072,12.37782362,344,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,25-34,,Male
19.87665888,12.05660885,274,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,25-34,,Male
26.46939949,9.017617024,568,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,25-34,,Male
47.33305931,21.34906726,319,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,25-34,,Male
32.51777666,17.3806071,88,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,25-34,,Male
39.07440181,15.25553205,292,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,35-44,,Male
21.59160475,10.96645504,345,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,35-44,,Male
41.07413615,16.4430537,365,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,35-44,,Male
50.99225719,21.40724271,314,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,35-44,,Male
16.68643937,5.126276396,896,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,35-44,,Male
31.13740919,18.0507242,338,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,35-44,,Male
84.74649021,45.5721968,136,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,35-44,,Male
25.40860801,11.17569468,330,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,45-54,,Male
24.66908127,10.01729779,366,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,45-54,,Male
62.41029816,23.11236868,393,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,45-54,,Male
69.30188868,22.35406301,346,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,45-54,,Male
16.49555558,5.989948476,904,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,45-54,,Male
53.05485658,18.63609906,394,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All violence,,45-54,,Male
42.23008812,15.45955846,199,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All violence,,45-54,,Male
1.774238117,1.775891752,456,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All violence,,55-64,,Male
17.06090414,7.212743285,398,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All violence,,55-64,,Male
12.49303954,10.95255991,314,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All violence,,55-64,,Male
5.861588173,4.270336726,282,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All violence,,55-64,,Male
16.04834434,8.809635088,622,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All violence,,55-64,,Male
