V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Employment deprivation index_codelist,Employment deprivation index,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
16.4087892,4.897217462,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,25-34,,Female
14.58846258,4.181650146,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,25-34,,Female
1.681166125,0.971547465,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,35-44,,Female
20.52825835,7.991309623,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,35-44,,Female
11.40237658,3.214630502,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,35-44,,Female
19.00661747,9.09279572,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,45-54,,Female
7.640568719,5.109060547,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,45-54,,Female
14.32500324,5.742324371,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,45-54,,Female
2.117310803,2.119937017,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,55-64,,Female
14.71882185,8.403654914,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,55-64,,Female
7.505143427,3.386814729,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,55-64,,Female
3.398551695,2.524288935,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,65-74,,Female
0,0,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,65-74,,Female
4.770411283,2.577992628,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,65-74,,Female
2.221896346,2.208913727,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,75+,,Female
1.66207286,1.66046268,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,75+,,Female
0.464133081,0.464151834,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,75+,,Female
17.85711779,9.052741323,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,16-24,,Male
50.48759399,18.04154562,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,16-24,,Male
43.74274106,13.77404105,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,16-24,,Male
11.80746493,2.401684653,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,16+,,Male
22.13570686,4.725236823,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,16+,,Male
20.25099319,2.766562862,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,16+,,Male
25.2494899,10.21058347,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,25-34,,Male
35.14487076,15.8114964,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,25-34,,Male
16.36143616,4.568419531,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,25-34,,Male
12.99348646,5.233250431,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,35-44,,Male
16.58879993,8.263075464,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,35-44,,Male
20.94779692,6.459251905,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,35-44,,Male
13.62281697,6.149914278,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,45-54,,Male
13.84924564,5.81172971,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,45-54,,Male
26.85882021,6.912115755,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,45-54,,Male
0,0,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,55-64,,Male
3.491490145,3.486332466,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,55-64,,Male
16.68803042,6.415686112,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,55-64,,Male
6.519323078,3.480040647,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,65-74,,Male
8.474676257,6.630616451,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,65-74,,Male
7.567308161,3.609846591,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,65-74,,Male
3.735203041,3.723846458,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence without injury,,75+,,Male
5.83480395,4.174958265,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence without injury,,75+,,Male
1.289771336,0.911396808,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence without injury,,75+,,Male
43.17382735,19.04614542,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,16-24,,All adults
70.77466436,17.74799924,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,16-24,,All adults
62.56714209,10.88993054,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,16-24,,All adults
19.26808752,3.286225406,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,16+,,All adults
34.73593932,4.3090008,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,16+,,All adults
26.07309672,2.095629632,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,16+,,All adults
40.11323501,14.00277918,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,25-34,,All adults
43.4910402,9.965350174,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,25-34,,All adults
25.86504418,3.948677269,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,25-34,,All adults
10.56091569,3.452160341,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,35-44,,All adults
33.50736189,7.732672073,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,35-44,,All adults
26.5262429,4.428776935,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,35-44,,All adults
28.6798588,6.853172554,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,45-54,,All adults
41.26079377,12.14775139,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,45-54,,All adults
34.15711855,5.536438161,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,45-54,,All adults
2.367872408,1.428598606,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,55-64,,All adults
12.04608517,5.145450234,921,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,55-64,,All adults
15.67376357,3.828435953,3163,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,55-64,,All adults
5.892656497,2.320711952,1014,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,65-74,,All adults
5.545756495,3.22326845,823,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,65-74,,All adults
7.933282004,2.372746813,3271,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,65-74,,All adults
2.916248929,2.086729185,831,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,75+,,All adults
3.249232898,1.891657446,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,75+,,All adults
1.106298251,0.553351761,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,75+,,All adults
14.08772553,8.427602258,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,16-24,,Female
41.23922795,13.06952838,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,16-24,,Female
37.80996538,12.30702956,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,16-24,,Female
11.63825181,2.604659723,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,16+,,Female
28.20816895,4.909935365,3458,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,16+,,Female
19.57281368,2.500110797,10687,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,16+,,Female
20.1769612,10.50202738,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,25-34,,Female
34.69064006,9.242048026,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,25-34,,Female
26.51166529,5.781731438,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,25-34,,Female
1.681166125,0.971547465,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,35-44,,Female
32.5319241,9.578625125,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,35-44,,Female
19.31768316,4.444421758,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,35-44,,Female
31.33186969,10.23678579,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,45-54,,Female
45.12519479,22.02454496,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,45-54,,Female
28.27870065,7.624671049,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,45-54,,Female
3.110053051,2.34318799,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,55-64,,Female
18.03668703,9.031648719,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,55-64,,Female
11.25556954,3.847604292,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,55-64,,Female
3.398551695,2.524288935,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,65-74,,Female
0,0,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,65-74,,Female
6.016880752,2.691279708,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,65-74,,Female
2.221896346,2.208913727,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,75+,,Female
1.66207286,1.66046268,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,75+,,Female
0.464133081,0.464151834,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,75+,,Female
65.89740319,33.56269996,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,16-24,,Male
102.6643359,33.27337015,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,16-24,,Male
86.33291475,17.6717676,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,16-24,,Male
26.75728027,6.023941868,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,16+,,Male
42.1640894,7.187504677,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,16+,,Male
32.76188079,3.350876554,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,16+,,Male
56.83952419,23.78506199,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,25-34,,Male
53.74244085,18.71471514,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,25-34,,Male
25.22085793,5.46630318,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,25-34,,Male
19.60201881,6.880588141,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,35-44,,Male
34.50166453,12.1696903,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,35-44,,Male
33.86075647,7.639147931,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,35-44,,Male
25.76879215,9.025754634,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,45-54,,Male
37.29683742,9.778014529,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,45-54,,Male
40.11762334,8.250135487,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,45-54,,Male
1.638063782,1.639991611,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,55-64,,Male
5.146503075,3.843494869,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,55-64,,Male
20.12373995,6.637380274,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,55-64,,Male
8.410005173,3.957283925,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,65-74,,Male
12.43178058,7.217591609,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,65-74,,Male
9.930278877,3.978013636,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,65-74,,Male
3.735203041,3.723846458,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,All violence,,75+,,Male
5.83480395,4.174958265,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,All violence,,75+,,Male
1.924378732,1.109828058,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,All violence,,75+,,Male
30.80674137,18.27716851,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,16-24,,All adults
36.92393437,13.50749426,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,16-24,,All adults
33.58193692,7.378947214,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,16-24,,All adults
10.34795507,2.923541961,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,16+,,All adults
17.70972837,3.268952899,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,16+,,All adults
10.93294169,1.26635186,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,16+,,All adults
24.99183561,12.69602627,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,25-34,,All adults
18.42768776,5.872091863,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,25-34,,All adults
10.38842264,2.113329515,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,25-34,,All adults
3.274515631,2.028191298,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,35-44,,All adults
14.92996802,5.224310251,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,35-44,,All adults
10.39249137,2.547111209,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,35-44,,All adults
12.2397879,3.796984549,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,45-54,,All adults
30.5553653,11.49005671,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,45-54,,All adults
13.60865934,3.276669613,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,45-54,,All adults
1.318114967,0.96300752,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,55-64,,All adults
2.545068937,1.928909675,921,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,55-64,,All adults
3.593631772,1.211614578,3163,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,55-64,,All adults
0.940956414,0.940955735,1014,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,65-74,,All adults
1.76524488,1.275901673,823,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,65-74,,All adults
1.793223037,0.702645254,3271,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,65-74,,All adults
0,0,831,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,75+,,All adults
0,0,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,75+,,All adults
0.279078226,0.279091863,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,75+,,All adults
8.74786209,6.58260533,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,16-24,,Female
22.79715582,11.02905855,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,16-24,,Female
24.19791594,9.911925783,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,16-24,,Female
5.659674372,1.753350909,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,16+,,Female
15.67212253,4.329167039,3458,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,16+,,Female
9.399464928,1.721355215,10687,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,16+,,Female
17.12735985,10.3300786,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,25-34,,Female
18.28185086,7.272841194,722,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,25-34,,Female
11.92320271,3.288451716,1719,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,25-34,,Female
0,0,597,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,35-44,,Female
12.00366574,5.279218864,539,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,35-44,,Female
7.915306584,3.092312485,1789,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,35-44,,Female
12.32525222,4.847062179,642,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,45-54,,Female
37.48462607,21.49339701,561,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,45-54,,Female
13.95369741,4.79798101,1815,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,45-54,,Female
0.992742248,0.993648939,571,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,55-64,,Female
3.317865188,3.317250184,484,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,55-64,,Female
3.750426116,1.83412714,1622,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,55-64,,Female
0,0,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,65-74,,Female
0,0,443,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,65-74,,Female
1.246469469,0.773265588,1664,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,65-74,,Female
0,0,437,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,75+,,Female
0,0,375,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,75+,,Female
0,0,1328,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,75+,,Female
48.0402854,32.33848978,216,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,16-24,,Male
52.17674194,24.5222753,247,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,16-24,,Male
42.59017369,10.67262659,688,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,16-24,,Male
14.94981534,5.547331153,3085,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,16+,,Male
20.02838255,4.835594656,2733,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,16+,,Male
12.51088759,1.851787483,9437,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,16+,,Male
31.59003429,21.65035794,374,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,25-34,,Male
18.59757009,9.47068187,433,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,25-34,,Male
8.859421768,2.682659708,1311,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,25-34,,Male
6.60853235,4.083826888,513,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,35-44,,Male
17.9128646,9.04545974,464,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,35-44,,Male
12.91295955,4.096201526,1547,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,35-44,,Male
12.14597518,5.947674296,561,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,45-54,,Male
23.44759178,7.393954621,519,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,45-54,,Male
13.25880313,4.570392205,1654,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,45-54,,Male
1.638063782,1.639991611,526,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,55-64,,Male
1.65501293,1.644871144,437,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,55-64,,Male
3.435709525,1.579410455,1541,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,55-64,,Male
1.890682095,1.889921177,501,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,65-74,,Male
3.957104327,2.859213309,380,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,65-74,,Male
2.362970717,1.187580272,1607,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,65-74,,Male
0,0,394,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Violence with injury,,75+,,Male
0,0,253,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Violence with injury,,75+,,Male
0.634607396,0.634610658,1089,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Violence with injury,,75+,,Male
21.68954346,16.95096488,399,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,16-24,,All adults
20.14886389,10.43005618,581,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,16-24,,All adults
16.79291726,5.2386003,1438,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,16-24,,All adults
6.455736944,2.683328179,6427,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,16+,,All adults
10.67601397,2.765578048,6191,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,16+,,All adults
4.55627503,0.781812789,20124,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,16+,,All adults
14.98298178,11.75089029,773,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,25-34,,All adults
7.871915182,3.74700586,1155,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,25-34,,All adults
5.319944692,1.34275651,3030,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,25-34,,All adults
2.571653355,1.905912525,1110,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,35-44,,All adults
10.3728322,4.646476866,1003,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,35-44,,All adults
3.095220911,1.440227131,3336,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,35-44,,All adults
6.418839182,2.902758645,1203,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,45-54,,All adults
22.33255735,11.19085921,1080,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,45-54,,All adults
4.52535569,1.200401701,3469,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,45-54,,All adults
0,0,1097,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,55-64,,All adults
2.545068937,1.928909675,921,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,55-64,,All adults
0.904695225,0.489627445,3163,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,55-64,,All adults
0.940956414,0.940955735,1014,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,65-74,,All adults
0.697374786,0.697609757,823,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,65-74,,All adults
0.209173508,0.20917816,3271,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,65-74,,All adults
0,0,831,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,75+,,All adults
0,0,628,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,75+,,All adults
0.279078226,0.279091863,2417,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,75+,,All adults
2.643207126,2.646691193,183,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,16-24,,Female
17.34167464,10.45888249,334,Quarter,2017 Q1,K04000001,,,20% most deprived,,Incidence rate,,Wounding,,16-24,,Female
18.51696834,9.49085474,750,Quarter,2017 Q1,K04000001,,,Deciles 3 - 8,,Incidence rate,,Wounding,,16-24,,Female
2.115962891,1.037925131,3342,Quarter,2017 Q1,K04000001,,,20% least deprived,,Incidence rate,,Wounding,,16+,,Female
