V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Total_codelist,Total,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.061771331,0.036532488,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,65-74,,Female
0.055010053,0.039657773,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,75+,,Female
0.762314217,0.237539435,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,16-24,,Male
0.300662668,0.051168175,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,16+,,Male
0.246178884,0.108425546,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,25-34,,Male
0.253842105,0.101443458,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,35-44,,Male
0.438907232,0.142798759,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,45-54,,Male
0.0866087,0.043916964,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,55-64,,Male
0.134465222,0.090726649,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,65-74,,Male
0.058193883,0.043601135,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Robbery,,75+,,Male
0.114525135,0.060280337,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,16-24,,All adults
0.077500196,0.016481331999999998,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,16+,,All adults
0.144129261,0.05548479,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,25-34,,All adults
0.109083812,0.046295971,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,35-44,,All adults
0.053498384,0.034987996,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,45-54,,All adults
0.064008108,0.033393825,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,55-64,,All adults
0.0,0.0,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,65-74,,All adults
0.018843081,0.018843753,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,75+,,All adults
0.10420838,0.082544048,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,16-24,,Female
0.094344088,0.024685845,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,16+,,Female
0.17289475699999998,0.087017607,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,25-34,,Female
0.206299962,0.091219693,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,35-44,,Female
0.044128477,0.031648986000000004,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,45-54,,Female
0.059372802,0.043533942,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,55-64,,Female
0.0,0.0,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,65-74,,Female
0.033233996,0.033234447,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,75+,,Female
0.124401841,0.087649844,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,16-24,,Male
0.059929708,0.021704616,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,16+,,Male
0.115276964,0.068802322,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,25-34,,Male
0.010223896,0.01022218,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,35-44,,Male
0.063155115,0.063132285,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,45-54,,Male
0.068804827,0.050864055,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,55-64,,Male
0.0,0.0,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,65-74,,Male
0.0,0.0,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Snatch theft,,75+,,Male
0.7363073,0.204262616,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,All adults
0.274964335,0.037828321,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,All adults
0.292186632,0.08416580900000001,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,All adults
0.269889584,0.090093637,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,All adults
0.230515446,0.063513773,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,All adults
0.20581056600000006,0.076784886,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,All adults
0.08484356900000001,0.041116546,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,All adults
0.041730738,0.029668278,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,All adults
0.667403897,0.281228552,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Female
0.275044934,0.05273589,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Female
0.28260172,0.097181588,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Female
0.396893144,0.165980657,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Female
0.186754076,0.08305239,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Female
0.21881612600000006,0.107597692,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.070005497,0.043271607,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.07360150900000001,0.052335929,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Female
0.802271717,0.296453544,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,16-24,,Male
0.274880259,0.054633849000000005,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,16+,,Male
0.301800467,0.137657528,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,25-34,,Male
0.140738601,0.066652679,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,35-44,,Male
0.275616397,0.096430316,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,45-54,,Male
0.192352116,0.109590647,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,55-64,,Male
0.100805236,0.071506583,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,65-74,,Male
0.0,0.0,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Attempted snatch and stealth theft,,75+,,Male
1.022643663,0.2234013,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,16-24,,All adults
0.397741202,0.041354581,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,16+,,All adults
0.449902905,0.092236774,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,25-34,,All adults
0.323028391,0.087641755,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,35-44,,All adults
0.258757604,0.07268254,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,45-54,,All adults
0.151532899,0.057945889,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,55-64,,All adults
0.351557469,0.085166373,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,65-74,,All adults
0.244895259,0.07871239599999999,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,75+,,All adults
1.442286456,0.372860657,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,16-24,,Female
0.518513405,0.064049898,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,16+,,Female
0.5676307279999999,0.137498958,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,25-34,,Female
0.528998396,0.159899569,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,35-44,,Female
0.235104321,0.074641921,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,45-54,,Female
0.13240827300000002,0.061525748,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,55-64,,Female
0.434051945,0.121324684,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,65-74,,Female
0.402016531,0.13558616699999998,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,75+,,Female
0.620900198,0.254036284,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,16-24,,Male
0.271759236,0.052143746,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,16+,,Male
0.331819834,0.122898516,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,25-34,,Male
0.113575769,0.068236166,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,35-44,,Male
0.283134939,0.126044231,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,45-54,,Male
0.1713235,0.099223313,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,55-64,,Male
0.262816201,0.118868999,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,65-74,,Male
0.039164856,0.039163572,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stealth theft,,75+,,Male
2.052139565,0.297283914,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,16-24,,All adults
0.809717985,0.056640042,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,16+,,All adults
1.012228828,0.14998254,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,25-34,,All adults
0.88565061,0.135356068,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,35-44,,All adults
0.8603339170000001,0.129393234,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,45-54,,All adults
0.291928749,0.072720648,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,55-64,,All adults
0.18604029,0.055062626,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,65-74,,All adults
0.081670927,0.036725524,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,75+,,All adults
0.6750081059999999,0.22054867600000005,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,16-24,,Female
0.361648446,0.048754211,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,16+,,Female
0.453531174,0.116900947,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,25-34,,Female
0.525156718,0.150446617,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,35-44,,Female
0.402494425,0.121320377,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,45-54,,Female
0.208065193,0.087220528,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,55-64,,Female
0.115316514,0.059493468,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,65-74,,Female
0.027866327000000003,0.027866131,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,75+,,Female
3.3705312380000003,0.545335616,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,16-24,,Male
1.277115948,0.105433361,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,16+,,Male
1.572612369,0.278201556,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,25-34,,Male
1.252239867,0.227353159,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,35-44,,Male
1.332188359,0.231269753,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,45-54,,Male
0.378712674,0.117462306,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,55-64,,Male
0.262119537,0.094722216,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,65-74,,Male
0.152121236,0.076581257,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Stranger violence,,75+,,Male
1.873476098,0.30918121,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,16-24,,All adults
0.748312158,0.058362708,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,16+,,All adults
0.8862187979999999,0.135718231,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,25-34,,All adults
0.69015622,0.132923584,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,35-44,,All adults
0.5427714339999999,0.102095003,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,45-54,,All adults
0.421351573,0.101187188,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,55-64,,All adults
0.436401039,0.09454821,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,65-74,,All adults
0.305469078,0.085892046,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,75+,,All adults
2.2138987340000003,0.479451663,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,16-24,,Female
0.884193582,0.08707969300000001,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,16+,,Female
1.023127205,0.188016211,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,25-34,,Female
1.108697325,0.244946538,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,35-44,,Female
0.465986874,0.115747944,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,45-54,,Female
0.410597201,0.129712164,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,55-64,,Female
0.504057442,0.128728606,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,65-74,,Female
0.5088520360000001,0.14868377,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,75+,,Female
1.547573756,0.397661613,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,16-24,,Male
0.6065692020000001,0.078608765,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,16+,,Male
0.748897265,0.196660304,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,25-34,,Male
0.264538266,0.095942325,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,35-44,,Male
0.621906451,0.17057073,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,45-54,,Male
0.432480442,0.156053107,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,55-64,,Male
0.3636214370000001,0.138616055,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,65-74,,Male
0.039164856,0.039163572,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Theft from the person,,75+,,Male
4.085286555,0.44775937,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,16-24,,All adults
1.950166955,0.091749121,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,16+,,All adults
2.491122981,0.236052742,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,25-34,,All adults
1.971567866,0.20618944600000005,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,35-44,,All adults
1.557292146,0.167720593,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,45-54,,All adults
1.286646657,0.164017337,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,55-64,,All adults
1.037579169,0.143103357,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,65-74,,All adults
0.875695395,0.151419306,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,75+,,All adults
4.445891199,0.651029354,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,16-24,,Female
2.035603943,0.12826758300000002,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,16+,,Female
2.366041265,0.29624515100000004,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,25-34,,Female
2.754228931,0.356270535,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,35-44,,Female
1.442537465,0.218886926,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,45-54,,Female
1.035584907,0.194034717,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,55-64,,Female
0.977549305,0.180585238,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,65-74,,Female
1.121461438,0.226746911,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,75+,,Female
3.740063043,0.610055095,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,16-24,,Male
1.861044462,0.130099371,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,16+,,Male
2.616582135,0.373811381,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,25-34,,Male
1.175673277,0.208565331,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,35-44,,Male
1.67555959,0.259610084,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,45-54,,Male
1.546451095,0.268311464,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,55-64,,Male
1.102154721,0.224971311,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,65-74,,Male
0.553895893,0.185362192,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal theft,,75+,,Male
19.58019869,0.890163025,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,16-24,,All adults
13.93139879,0.235105391,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,16+,,All adults
16.36415188,0.596820804,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,25-34,,All adults
16.09184863,0.55257152,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,35-44,,All adults
16.15636778,0.531229994,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,45-54,,All adults
11.98196848,0.507401167,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,55-64,,All adults
7.820280331,0.406721715,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,65-74,,All adults
4.853470897,0.354397744,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,75+,,All adults
18.95583807,1.192416326,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,16-24,,Female
13.71861064,0.311147291,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,16+,,Female
16.26398157,0.766682917,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,25-34,,Female
17.04093223,0.754865707,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,35-44,,Female
16.51848952,0.741207959,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,45-54,,Female
11.72843031,0.731742764,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,55-64,,Female
6.941867501,0.525003645,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,65-74,,Female
4.557565617,0.448382984,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,75+,,Female
20.177928,1.275574103,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,16-24,,Male
14.15336601,0.334833523,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,16+,,Male
16.46462446,0.889150553,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,25-34,,Male
15.12671757,0.792344085,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,35-44,,Male
15.78316111,0.746529138,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,45-54,,Male
12.24433557,0.70643427,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,55-64,,Male
8.765209893,0.613707285,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,65-74,,Male
5.24092138,0.5575881189999999,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Total CSEW crime,,75+,,Male
8.131746235,0.611504108,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,16-24,,All adults
3.671541332,0.12662096,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,16+,,All adults
4.56398751,0.312210906,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,25-34,,All adults
3.654834972,0.269571629,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,35-44,,All adults
3.584427057,0.263793962,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,45-54,,All adults
2.11549964,0.202993027,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,55-64,,All adults
1.575346789,0.175722707,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,65-74,,All adults
1.104239584,0.16488423900000002,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,75+,,All adults
7.263009042999999,0.797004151,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,16-24,,Female
3.378185347,0.163891761,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,16+,,Female
4.0915557510000005,0.3822385720000001,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,25-34,,Female
4.019170204,0.411064168,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,35-44,,Female
3.195955215,0.349561029,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,45-54,,Female
1.962070483,0.264788741,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,55-64,,Female
1.318861758,0.208172054,2884,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,65-74,,Female
1.273189044,0.2370451,2356,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,75+,,Female
8.963428551,0.8837612229999999,1225,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,16-24,,Male
3.977551847,0.187160331,16437,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,16+,,Male
5.037844845,0.494435329,2265,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,25-34,,Male
3.284339424,0.349521225,2688,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,35-44,,Male
3.98479043,0.397738904,2932,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,45-54,,Male
2.274271638,0.304231757,2720,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,55-64,,Male
1.851253835,0.28217688,2708,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,65-74,,Male
0.883021666,0.222670258,1899,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,All personal crime,,75+,,Male
1.922148954,0.293109386,2588,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,16-24,,All adults
0.925459841,0.062447421,35420,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,16+,,All adults
1.167127063,0.16015497,5309,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,25-34,,All adults
0.936012763,0.131802892,5816,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,35-44,,All adults
1.085660861,0.149136289,6196,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,45-54,,All adults
0.521898729,0.098327211,5664,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,55-64,,All adults
0.34113407700000004,0.080392963,5592,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,65-74,,All adults
0.155944496,0.057867701,4255,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,75+,,All adults
0.952159786,0.300816859,1363,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,16-24,,Female
0.647185345,0.067796324,18983,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,16+,,Female
0.905657663,0.183461744,3044,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,25-34,,Female
0.753187093,0.16670354699999998,3128,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,35-44,,Female
0.848094392,0.186601525,3264,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,45-54,,Female
0.48606351,0.126795341,2944,Quarter,2017 Q1,K04000001,,,Total,,Prevalence rate,,Violence without injury,,55-64,,Female
