V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Size band_codelist,Size band
15.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,0-49
20.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,50-99
55.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,100-249
25.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,250-499
15.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,500-999
5.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,50000+
150.0,Year,2016,K02000001,,,Enterprise,6130,6130 : Satellite telecommunications activities,,Total
750.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,0-49
825.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,50-99
1615.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,100-249
640.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,250-499
415.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,500-999
280.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,1000-1999
270.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,2000-4999
120.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,5000-9999
130.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,10000-49999
70.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,50000+
5115.0,Year,2016,K02000001,,,Enterprise,6190,6190 : Other telecommunications activities,,Total
5420.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,0-49
10815.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,50-99
11675.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,100-249
1715.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,250-499
1065.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,500-999
705.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,1000-1999
560.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,2000-4999
245.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,5000-9999
205.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,10000-49999
50.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,50000+
32455.0,Year,2016,K02000001,,,Enterprise,6201,6201 : Computer programming activities,,Total
13410.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,0-49
41075.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,50-99
45370.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,100-249
3505.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,250-499
2010.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,500-999
1350.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,1000-1999
935.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,2000-4999
385.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,5000-9999
325.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,10000-49999
95.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,50000+
108460.0,Year,2016,K02000001,,,Enterprise,6202,6202 : Computer consultancy activities,,Total
105.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,0-49
305.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,50-99
255.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,100-249
45.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,250-499
30.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,500-999
10.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,50000+
760.0,Year,2016,K02000001,,,Enterprise,6203,6203 : Computer facilities management activities,,Total
3420.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,0-49
5930.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,50-99
5870.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,100-249
1365.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,250-499
1005.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,500-999
635.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,1000-1999
460.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,2000-4999
185.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,5000-9999
170.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,10000-49999
50.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,50000+
19090.0,Year,2016,K02000001,,,Enterprise,6209,6209 : Other information technology and computer service activities,,Total
735.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,0-49
830.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,50-99
780.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,100-249
245.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,250-499
205.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,500-999
135.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,1000-1999
85.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,2000-4999
45.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,5000-9999
40.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,10000-49999
15.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,50000+
3115.0,Year,2016,K02000001,,,Enterprise,6311,6311 : Data processing; hosting and related activities,,Total
340.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,0-49
335.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,50-99
375.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,100-249
90.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,250-499
70.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,500-999
30.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,1000-1999
15.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,5000-9999
10.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,50000+
1275.0,Year,2016,K02000001,,,Enterprise,6312,6312 : Web portals,,Total
160.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,0-49
150.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,50-99
185.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,100-249
60.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,250-499
35.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,500-999
10.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,50000+
615.0,Year,2016,K02000001,,,Enterprise,6391,6391 : News agency activities,,Total
545.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,0-49
1090.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,50-99
760.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,100-249
200.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,250-499
130.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,500-999
50.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,1000-1999
30.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,2000-4999
10.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,5000-9999
15.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,50000+
2835.0,Year,2016,K02000001,,,Enterprise,6399,6399 : Other information service activities n.e.c.,,Total
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,0-49
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,50-99
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,250-499
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,500-999
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,50000+
0.0,Year,2016,K02000001,,,Enterprise,6411,6411 : Central banking,,Total
20.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,0-49
45.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,50-99
50.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,100-249
120.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,250-499
95.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,500-999
50.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,1000-1999
45.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,2000-4999
35.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,5000-9999
70.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,10000-49999
110.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,50000+
640.0,Year,2016,K02000001,,,Enterprise,6419,6419 : Other monetary intermediation,,Total
7335.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,0-49
5.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,50-99
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,250-499
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,500-999
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,50000+
7340.0,Year,2016,K02000001,,,Enterprise,6420,6420 : Activities of holding companies,,Total
510.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,0-49
60.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,50-99
190.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,100-249
190.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,250-499
155.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,500-999
125.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,1000-1999
80.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,2000-4999
35.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,5000-9999
50.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,10000-49999
60.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,50000+
1455.0,Year,2016,K02000001,,,Enterprise,6430,6430 : Trusts; funds and similar financial entities,,Total
35.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,0-49
10.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,50-99
60.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,100-249
30.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,250-499
25.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,500-999
25.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,1000-1999
30.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,5000-9999
20.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,10000-49999
20.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,50000+
260.0,Year,2016,K02000001,,,Enterprise,6491,6491 : Financial leasing,,Total
85.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,0-49
240.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,50-99
255.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,100-249
190.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,250-499
120.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,500-999
75.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,1000-1999
40.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,2000-4999
20.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,5000-9999
45.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,10000-49999
45.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,50000+
1115.0,Year,2016,K02000001,,,Enterprise,6492,6492 : Other credit granting,,Total
495.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,0-49
1850.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,50-99
1320.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,100-249
445.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,250-499
220.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,500-999
135.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,1000-1999
105.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,2000-4999
75.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,5000-9999
90.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,10000-49999
40.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,50000+
4775.0,Year,2016,K02000001,,,Enterprise,6499,6499 : Other financial service activities; except insurance and pension funding n.e.c.,,Total
15.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,0-49
5.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,50-99
25.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,100-249
60.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,250-499
60.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,500-999
40.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,1000-1999
25.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,10000-49999
20.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,50000+
260.0,Year,2016,K02000001,,,Enterprise,6511,6511 : Life insurance,,Total
75.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,0-49
30.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,50-99
140.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,100-249
100.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,250-499
85.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,500-999
75.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,1000-1999
60.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,2000-4999
25.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,5000-9999
35.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,10000-49999
55.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,50000+
680.0,Year,2016,K02000001,,,Enterprise,6512,6512 : Non-life insurance,,Total
0.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,0-49
5.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,50-99
5.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,250-499
0.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,500-999
0.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,10000-49999
10.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,50000+
20.0,Year,2016,K02000001,,,Enterprise,6520,6520 : Reinsurance,,Total
5815.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,0-49
5.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,50-99
5.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,100-249
0.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,250-499
5.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,500-999
0.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,1000-1999
0.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,2000-4999
0.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,5000-9999
0.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,10000-49999
0.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,50000+
5830.0,Year,2016,K02000001,,,Enterprise,6530,6530 : Pension funding,,Total
50.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,0-49
175.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,50-99
85.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,100-249
20.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,250-499
10.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,500-999
10.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,1000-1999
5.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,2000-4999
5.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,5000-9999
5.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,50000+
370.0,Year,2016,K02000001,,,Enterprise,6611,6611 : Administration of financial markets,,Total
360.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,0-49
35.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,50-99
265.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,100-249
110.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,250-499
85.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,500-999
70.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,1000-1999
60.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,2000-4999
40.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,5000-9999
40.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,10000-49999
30.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,50000+
1095.0,Year,2016,K02000001,,,Enterprise,6612,6612 : Security and commodity contracts brokerage,,Total
6630.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,0-49
5140.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,50-99
6130.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,100-249
2095.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,250-499
1120.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,500-999
505.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,1000-1999
350.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,2000-4999
130.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,5000-9999
185.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,10000-49999
70.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,50000+
22355.0,Year,2016,K02000001,,,Enterprise,6619,6619 : Other activities auxiliary to financial services; except insurance and pension funding,,Total
90.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,0-49
185.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,50-99
205.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,100-249
60.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,250-499
55.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,500-999
35.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,1000-1999
35.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,2000-4999
15.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,5000-9999
15.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,10000-49999
5.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,50000+
700.0,Year,2016,K02000001,,,Enterprise,6621,6621 : Risk and damage evaluation,,Total
145.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,0-49
665.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,50-99
1025.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,100-249
820.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,250-499
695.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,500-999
355.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,1000-1999
210.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,2000-4999
85.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,5000-9999
75.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,10000-49999
35.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,50000+
4110.0,Year,2016,K02000001,,,Enterprise,6622,6622 : Activities of insurance agents and brokers,,Total
585.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,0-49
670.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,50-99
755.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,100-249
260.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,250-499
190.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,500-999
105.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,1000-1999
85.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,2000-4999
45.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,5000-9999
55.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,10000-49999
60.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,50000+
2810.0,Year,2016,K02000001,,,Enterprise,6629,6629 : Other activities auxiliary to insurance and pension funding,,Total
140.0,Year,2016,K02000001,,,Enterprise,6630,6630 : Fund management activities,,0-49
