V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,SIC07_codelist,SIC07,Size Band_codelist,Size Band
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,50000+
8820.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,58-63,58-63 : Information & communication,,Total
610.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,0-49
430.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,50-99
425.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,100-249
120.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,250-499
55.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,500-999
30.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,1000-1999
15.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,10000-49999
5.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,50000+
1695.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,58-63,58-63 : Information & communication,,Total
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,0-49
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,50-99
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,100-249
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,250-499
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,500-999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,50000+
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,58-63,58-63 : Information & communication,,Total
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,0-49
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,50-99
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,100-249
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,250-499
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,500-999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,50000+
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,58-63,58-63 : Information & communication,,Total
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,0-49
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,50-99
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,100-249
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,250-499
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,500-999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,50000+
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,58-63,58-63 : Information & communication,,Total
155.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,0-49
155.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,50-99
215.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,100-249
110.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,250-499
70.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,500-999
35.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,1000-1999
20.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,2000-4999
10.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,5000-9999
10.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,10000-49999
5.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,50000+
785.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,58-63,58-63 : Information & communication,,Total
34530.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,0-49
74025.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,50-99
79115.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,100-249
11145.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,250-499
7105.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,500-999
4535.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,1000-1999
3400.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,2000-4999
1410.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,5000-9999
1290.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,10000-49999
470.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,50000+
217025.0,Year,2017,K02000001,,,Enterprise,Total,Total,58-63,58-63 : Information & communication,,Total
10125.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,0-49
8900.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,50-99
9530.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,100-249
4215.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,250-499
2795.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,500-999
1675.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,1000-1999
1255.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,2000-4999
605.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,5000-9999
815.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,10000-49999
605.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,50000+
40520.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),64-66,64-66 : Finance & insurance,,Total
85.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,0-49
90.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,50-99
1060.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,100-249
280.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,250-499
105.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,500-999
20.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,1000-1999
5.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,50000+
1645.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,64-66,64-66 : Finance & insurance,,Total
80.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,0-49
35.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,50-99
175.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,100-249
205.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,250-499
170.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,500-999
50.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,1000-1999
10.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,50000+
735.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,64-66,64-66 : Finance & insurance,,Total
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,0-49
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,50-99
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,100-249
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,250-499
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,500-999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,10000-49999
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,50000+
15.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,64-66,64-66 : Finance & insurance,,Total
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,0-49
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,50-99
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,100-249
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,250-499
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,500-999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,5000-9999
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,10000-49999
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,50000+
15.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,64-66,64-66 : Finance & insurance,,Total
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,0-49
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,50-99
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,100-249
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,250-499
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,500-999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,50000+
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,64-66,64-66 : Finance & insurance,,Total
12110.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,0-49
185.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,50-99
165.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,100-249
125.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,250-499
90.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,500-999
45.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,1000-1999
25.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,2000-4999
10.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,5000-9999
15.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,10000-49999
15.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,50000+
12785.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,64-66,64-66 : Finance & insurance,,Total
22405.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,0-49
9210.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,50-99
10935.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,100-249
4825.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,250-499
3160.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,500-999
1790.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,1000-1999
1295.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,2000-4999
620.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,5000-9999
845.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,10000-49999
630.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,50000+
55715.0,Year,2017,K02000001,,,Enterprise,Total,Total,64-66,64-66 : Finance & insurance,,Total
10350.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,0-49
15720.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,50-99
20405.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,100-249
9260.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,250-499
5075.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,500-999
2420.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,1000-1999
1415.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,2000-4999
505.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,5000-9999
490.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,10000-49999
130.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,50000+
65770.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),68,68 : Property,,Total
4355.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,0-49
1550.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,50-99
2425.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,100-249
700.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,250-499
255.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,500-999
95.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,1000-1999
35.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,2000-4999
10.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,50000+
9425.0,Year,2017,K02000001,,,Enterprise,2,2 - Sole Proprietor,68,68 : Property,,Total
7420.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,0-49
2735.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,50-99
2695.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,100-249
1175.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,250-499
465.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,500-999
175.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,1000-1999
100.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,2000-4999
30.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,5000-9999
30.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,10000-49999
5.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,50000+
14830.0,Year,2017,K02000001,,,Enterprise,3,3 - Partnership,68,68 : Property,,Total
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,0-49
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,50-99
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,100-249
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,250-499
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,500-999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,2000-4999
5.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,5000-9999
30.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,10000-49999
10.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,50000+
45.0,Year,2017,K02000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,68,68 : Property,,Total
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,0-49
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,50-99
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,100-249
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,250-499
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,500-999
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,50000+
5.0,Year,2017,K02000001,,,Enterprise,5,5 - Central Government,68,68 : Property,,Total
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,0-49
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,50-99
5.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,100-249
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,250-499
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,500-999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,1000-1999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,2000-4999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,5000-9999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,10000-49999
0.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,50000+
10.0,Year,2017,K02000001,,,Enterprise,6,6 - Local Authority,68,68 : Property,,Total
930.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,0-49
610.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,50-99
610.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,100-249
335.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,250-499
220.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,500-999
135.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,1000-1999
80.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,2000-4999
35.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,5000-9999
100.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,10000-49999
40.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,50000+
3095.0,Year,2017,K02000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,68,68 : Property,,Total
23060.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,0-49
20615.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,50-99
26140.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,100-249
11470.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,250-499
6015.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,500-999
2830.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,1000-1999
1630.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,2000-4999
585.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,5000-9999
650.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,10000-49999
185.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,50000+
93180.0,Year,2017,K02000001,,,Enterprise,Total,Total,68,68 : Property,,Total
65470.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),69-75,"69-75 : Professional, scientific & technical",,0-49
129020.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),69-75,"69-75 : Professional, scientific & technical",,50-99
146475.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),69-75,"69-75 : Professional, scientific & technical",,100-249
27440.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),69-75,"69-75 : Professional, scientific & technical",,250-499
16345.0,Year,2017,K02000001,,,Enterprise,1,1 - Company (incl. Building Society),69-75,"69-75 : Professional, scientific & technical",,500-999
